[242523906, 87860037]
[206045465, 105700008, 196581410]
[206045465, 195702604, 236176299]
[206045465, 4828180, 166140051]
[93013133, 2876449, 95426254]
[242523906, 87860037, 103609797]
[206045465, 195702604, 50211823]
[93013133, 79078986, 150141023]
[206045465, 4828180, 114260266]
[242523906, 87860037, 183996049]
[206045465, 4828180, 10792034]
[206045465, 105700008, 232143682]
[242523906, 87860037, 86093126]
[206045465, 25297134, 240021426]
[93013133, 79078986, 80118617]
[206045465, 195702604, 134589849]
[206045465, 25751687, 235946594]
[242523906, 87860037, 203016117]
[242523906, 87860037, 38650101]
[206045465, 25751687, 205576581]
[93013133, 2876449, 112046756]
[206045465, 25751687, 192778576]
[206045465, 237134557, 202599260]
[206045465, 25297134, 194688034]
[93013133, 2876449, 246901855]
[93013133, 2876449, 182246522]
[206045465, 4828180, 65100262]
[206045465, 237134557, 208304254]
[206045465, 237134557, 121495276]
[206045465, 105700008, 37576764]
[206045465, 25751687, 14570986]
[206045465, 25751687, 184521514]
[242523906, 87860037, 223774788]
[242523906, 87860037, 126275612]
[93013133, 2876449, 112535149]
[93013133, 79078986, 79334775]
[206045465, 25751687, 148214307]
[206045465, 195702604, 65307167]
[242523906, 87860037, 141735004]
[93013133, 79078986, 411436]
[206045465, 25297134, 171572720]
[93013133, 79078986, 87014822]
[206045465, 195702604, 154917210]
[93013133, 79078986, 111691259]
[206045465, 25751687, 112648788]
[93013133, 79078986, 187553766]
[206045465, 25751687, 189994465]
[93013133, 79078986, 121830240]
[206045465, 4828180, 54547128]
[206045465, 4828180, 173751615]
[93013133, 2876449, 246994361]
[206045465, 4828180, 196155968]
[206045465, 4828180, 84244442]
[206045465, 4828180, 158566195]
[93013133, 79078986, 213845200]
[206045465, 105700008, 233057953]
[242523906, 87860037, 8509303]
[93013133, 79078986, 53978219]
[242523906, 87860037, 180430778]
[206045465, 4828180, 94380463]
[25203414, 174344902, 243177266]
[206045465, 105700008, 228643143]
[206045465, 195702604, 81474310]
[206045465, 4828180, 204492085]
[206045465, 195702604, 206480060]
[242523906, 87860037, 236726515]
[25203414, 174344902, 153164814]
[206045465, 25751687, 18392965]
[206045465, 4828180, 200434697]
[206045465, 25751687, 6000046]
[206045465, 4828180, 56517175]
[93013133, 2876449, 48042989]
[93013133, 79078986, 50235145]
[206045465, 195702604, 79759225]
[242523906, 87860037, 156336726]
[93013133, 2876449, 235122686]
[242523906, 87860037, 55079221]
[206045465, 195702604, 244257986]
[25203414, 174344902, 131173108]
[206045465, 4828180, 160599646]
[93013133, 2876449, 90318099]
[242523906, 87860037, 116557345]
[206045465, 237134557, 68677362]
[206045465, 25297134, 35161776]
[206045465, 25751687, 133483902]
[93013133, 2876449, 141951376]
[206045465, 195702604, 75992686]
[25203414, 174344902, 2762563]
[25203414, 174344902, 205275081]
[206045465, 25297134, 198172841]
[93013133, 2876449, 81638611]
[25203414, 174344902, 45291701]
[206045465, 105700008, 8265697]
[242523906, 87860037, 235920591]
[206045465, 195702604, 35228061]
[206045465, 195702604, 79718281]
[25203414, 174344902, 160698947]
[242523906, 87860037, 89880913]
[93013133, 79078986, 87418934]
[206045465, 237134557, 85691514]
[25203414, 174344902, 86312707]
[206045465, 4828180, 144058119]
[206045465, 4828180, 31260384]
[93013133, 2876449, 241616087]
[242523906, 87860037, 116840625]
[206045465, 105700008, 60963431]
[206045465, 195702604, 236268277]
[206045465, 195702604, 205790185]
[206045465, 195702604, 159885371]
[206045465, 25751687, 106919163]
[206045465, 195702604, 128158284]
[93013133, 79078986, 178795327]
[206045465, 4828180, 162895869]
[93013133, 2876449, 32949631]
[206045465, 237134557, 212359114]
[242523906, 87860037, 40416221]
[206045465, 25297134, 6079892]
[206045465, 25751687, 149667916]
[206045465, 25297134, 105712998]
[206045465, 237134557, 91607900]
[93013133, 2876449, 66652857]
[242523906, 87860037, 110505459]
[25203414, 174344902, 177879215]
[206045465, 237134557, 156506586]
[25203414, 174344902, 134502395]
[242523906, 87860037, 9018122]
[206045465, 105700008, 218590914]
[93013133, 2876449, 236997534]
[206045465, 25751687, 49360704]
[93013133, 79078986, 119700789]
[206045465, 105700008, 112061068]
[206045465, 195702604, 114279306]
[206045465, 25751687, 121971120]
[93013133, 2876449, 131154135]
[206045465, 25751687, 133730238]
[206045465, 4828180, 220521555]
[25203414, 174344902, 187043677]
[206045465, 105700008, 102110500]
[206045465, 237134557, 35196765]
[242523906, 87860037, 96346121]
[93013133, 2876449, 29523151]
[25203414, 174344902, 160905803]
[206045465, 4828180, 50338436]
[206045465, 195702604, 158771313]
[93013133, 79078986, 16752482]
[206045465, 237134557, 158743379]
[206045465, 237134557, 171179423]
[206045465, 4828180, 42347736]
[93013133, 79078986, 215026396]
[206045465, 195702604, 228868278]
[206045465, 4828180, 177225677]
[206045465, 237134557, 88099930]
[206045465, 4828180, 39693650]
[242523906, 87860037, 56114684]
[206045465, 25297134, 114833244]
[206045465, 195702604, 1284601]
[206045465, 195702604, 56130564]
[206045465, 195702604, 181919353]
[25203414, 174344902, 65643723]
[25203414, 174344902, 215117718]
[206045465, 25751687, 43994024]
[93013133, 79078986, 184100570]
[206045465, 105700008, 12775455]
[93013133, 2876449, 152035721]
[206045465, 25297134, 185642288]
[93013133, 79078986, 182829237]
[242523906, 87860037, 207678374]
[242523906, 87860037, 70857357]
[206045465, 25297134, 221309813]
[206045465, 4828180, 97656044]
[206045465, 25751687, 30042500]
[206045465, 4828180, 120661469]
[25203414, 174344902, 145790556]
[206045465, 105700008, 50540633]
[93013133, 2876449, 124769194]
[206045465, 195702604, 50278305]
[25203414, 174344902, 21973488]
[206045465, 105700008, 60801979]
[206045465, 105700008, 15639778]
[206045465, 25751687, 124235698]
[206045465, 4828180, 170010561]
[206045465, 105700008, 230317680]
[206045465, 105700008, 101157140]
[206045465, 25751687, 224198449]
[206045465, 105700008, 90116858]
[242523906, 87860037, 225228281]
[93013133, 79078986, 16098038]
[93013133, 79078986, 189811720]
[25203414, 174344902, 236917166]
[206045465, 195702604, 118778102]
[25203414, 174344902, 178814208]
[93013133, 79078986, 179505997]
[206045465, 105700008, 178638281]
[93013133, 2876449, 117568539]
[93013133, 79078986, 230215563]
[206045465, 237134557, 179117041]
[242523906, 87860037, 207018283]
[206045465, 25751687, 137558017]
[206045465, 105700008, 125787479]
[206045465, 25751687, 120281111]
[25203414, 174344902, 207211900]
[206045465, 237134557, 90565518]
[206045465, 25297134, 91343654]
[206045465, 237134557, 162666984]
[242523906, 87860037, 101979068]
[206045465, 4828180, 176909102]
[93013133, 79078986, 154992099]
[206045465, 105700008, 126076739]
[206045465, 237134557, 120882890]
[206045465, 25297134, 35628527]
[206045465, 25297134, 246441965]
[25203414, 174344902, 200030696]
[93013133, 2876449, 144351751]
[206045465, 25751687, 92929926]
[206045465, 25297134, 247263122]
[206045465, 4828180, 165279203]
[242523906, 87860037, 86314404]
[206045465, 25751687, 14642993]
[93013133, 2876449, 203944457]
[206045465, 4828180, 54559976]
[25203414, 174344902, 209188496]
[93013133, 2876449, 119947787]
[206045465, 237134557, 239642130]
[206045465, 4828180, 16691358]
[93013133, 2876449, 139235148]
[93013133, 79078986, 16041749]
[93013133, 2876449, 116650168]
[206045465, 4828180, 153437269]
[93013133, 79078986, 109060918]
[242523906, 87860037, 94335679]
[25203414, 174344902, 205684767]
[206045465, 105700008, 192908805]
[206045465, 4828180, 85874979]
[206045465, 4828180, 228210562]
[93013133, 2876449, 110830682]
[206045465, 195702604, 194995480]
[25203414, 174344902, 233204217]
[25203414, 174344902, 69895135]
[206045465, 237134557, 126496540]
[206045465, 25297134, 66991570]
[206045465, 4828180, 183246573]
[242523906, 87860037, 48337153]
[93013133, 79078986, 193182698]
[93013133, 2876449, 123127214]
[93013133, 2876449, 199373674]
[93013133, 79078986, 142081389]
[206045465, 195702604, 164124523]
[206045465, 105700008, 17228043]
[93013133, 2876449, 192529634]
[206045465, 25751687, 191494785]
[206045465, 25751687, 54322989]
[206045465, 4828180, 226008376]
[206045465, 25751687, 193168013]
[206045465, 25751687, 166650430]
[206045465, 105700008, 237406460]
[206045465, 4828180, 171401826]
[242523906, 87860037, 76613007]
[25203414, 174344902, 204486976]
[206045465, 25751687, 6688334]
[206045465, 237134557, 244580280]
[25203414, 174344902, 83520064]
[206045465, 25751687, 135542118]
[206045465, 195702604, 71963577]
[25203414, 174344902, 189735932]
[206045465, 237134557, 178945937]
[206045465, 195702604, 239759165]
[206045465, 237134557, 207445392]
[206045465, 105700008, 152731431]
[206045465, 195702604, 77954929]
[206045465, 4828180, 186684888]
[206045465, 105700008, 175280984]
[25203414, 174344902, 199632424]
[206045465, 195702604, 80550622]
[206045465, 195702604, 117004041]
[242523906, 87860037, 31754321]
[25203414, 174344902, 128039083]
[206045465, 105700008, 224150348]
[242523906, 87860037, 72792198]
[206045465, 105700008, 13478922]
[206045465, 237134557, 52813020]
[242523906, 87860037, 30546896]
[242523906, 87860037, 43028596]
[206045465, 105700008, 204213274]
[93013133, 2876449, 159088805]
[93013133, 2876449, 121279297]
[206045465, 105700008, 54111342]
[242523906, 87860037, 34776034]
[206045465, 4828180, 29239982]
[206045465, 25751687, 183997473]
[206045465, 237134557, 173442335]
[206045465, 237134557, 217737826]
[242523906, 87860037, 127720628]
[206045465, 237134557, 62322217]
[206045465, 25751687, 176790917]
[206045465, 237134557, 192639688]
[206045465, 25297134, 209391956]
[93013133, 79078986, 137815152]
[206045465, 237134557, 244070644]
[206045465, 25297134, 44268385]
[206045465, 237134557, 193620333]
[206045465, 25297134, 89259396]
[25203414, 174344902, 130672837]
[206045465, 105700008, 14266340]
[25203414, 174344902, 105372575]
[206045465, 237134557, 213001380]
[206045465, 237134557, 68806627]
[242523906, 87860037, 78349360]
[25203414, 174344902, 186178098]
[25203414, 174344902, 155196871]
[25203414, 174344902, 25375413]
[206045465, 25297134, 54690945]
[206045465, 105700008, 49213082]
[93013133, 79078986, 41428052]
[25203414, 174344902, 73187605]
[93013133, 79078986, 152050825]
[242523906, 87860037, 79917384]
[206045465, 25751687, 218285221]
[206045465, 105700008, 136897622]
[206045465, 25751687, 119592007]
[206045465, 237134557, 61311871]
[206045465, 195702604, 60707876]
[206045465, 237134557, 56245308]
[206045465, 25751687, 29353484]
[206045465, 25297134, 155143091]
[206045465, 4828180, 100028962]
[242523906, 87860037, 234630590]
[206045465, 25751687, 190705716]
[206045465, 237134557, 222313911]
[206045465, 25297134, 179271992]
[93013133, 79078986, 158765472]
[206045465, 4828180, 223953439]
[206045465, 195702604, 116063137]
[206045465, 25297134, 85213814]
[93013133, 79078986, 53339531]
[206045465, 4828180, 94485284]
[25203414, 174344902, 141622361]
[206045465, 25751687, 193712133]
[25203414, 174344902, 21236811]
[242523906, 87860037, 181530591]
[206045465, 195702604, 126728202]
[206045465, 195702604, 46860365]
[206045465, 25297134, 16410879]
[206045465, 4828180, 3705934]
[206045465, 237134557, 227555319]
[93013133, 79078986, 3139453]
[206045465, 25751687, 193616210]
[242523906, 87860037, 624040]
[206045465, 4828180, 155315151]
[242523906, 87860037, 219114994]
[93013133, 79078986, 208985580]
[25203414, 174344902, 180416197]
[242523906, 87860037, 78963356]
[25203414, 174344902, 222543107]
[93013133, 79078986, 196836098]
[206045465, 105700008, 4206250]
[93013133, 2876449, 209898502]
[206045465, 105700008, 184884426]
[206045465, 25297134, 57670040]
[206045465, 105700008, 128078736]
[206045465, 25751687, 10740158]
[206045465, 237134557, 210706057]
[206045465, 25751687, 146009670]
[206045465, 25297134, 164465847]
[93013133, 79078986, 135174267]
[206045465, 4828180, 28711287]
[206045465, 4828180, 84004596]
[25203414, 174344902, 217452813]
[206045465, 195702604, 194812371]
[93013133, 79078986, 198930160]
[242523906, 87860037, 211627100]
[25203414, 174344902, 63294748]
[206045465, 237134557, 85950431]
[93013133, 2876449, 177505002]
[242523906, 87860037, 193758841]
[206045465, 4828180, 162993011]
[93013133, 79078986, 240289623]
[206045465, 195702604, 20674236]
[93013133, 2876449, 29731000]
[206045465, 105700008, 59308108]
[206045465, 195702604, 203872525]
[206045465, 25297134, 23393092]
[206045465, 195702604, 104350403]
[93013133, 2876449, 242396482]
[93013133, 2876449, 229536819]
[206045465, 25751687, 59679334]
[206045465, 4828180, 106162091]
[242523906, 87860037, 203912377]
[206045465, 4828180, 243961796]
[206045465, 25751687, 222284467]
[206045465, 25751687, 232755771]
[93013133, 79078986, 97806363]
[206045465, 25751687, 178660806]
[206045465, 25297134, 224752988]
[206045465, 105700008, 92724689]
[206045465, 25751687, 163107167]
[206045465, 4828180, 86850787]
[93013133, 79078986, 109925707]
[242523906, 87860037, 205765356]
[93013133, 2876449, 52282846]
[206045465, 237134557, 163576107]
[206045465, 237134557, 192865881]
[206045465, 4828180, 140566436]
[93013133, 2876449, 180135611]
[206045465, 237134557, 67053062]
[93013133, 79078986, 10933000]
[206045465, 237134557, 8465328]
[93013133, 79078986, 17990585]
[242523906, 87860037, 116564663]
[25203414, 174344902, 180683852]
[206045465, 25297134, 90115552]
[206045465, 25751687, 82775025]
[206045465, 195702604, 220625241]
[242523906, 87860037, 148896983]
[93013133, 2876449, 52550475]
[206045465, 4828180, 85070353]
[25203414, 174344902, 158918084]
[206045465, 25297134, 105079472]
[93013133, 79078986, 195208122]
[206045465, 25751687, 50256599]
[93013133, 2876449, 104149115]
[206045465, 25297134, 145954852]
[206045465, 25751687, 228645385]
[25203414, 174344902, 136880458]
[206045465, 25751687, 201267006]
[206045465, 25297134, 119467324]
[25203414, 174344902, 150393099]
[93013133, 79078986, 52128904]
[93013133, 2876449, 244500459]
[206045465, 237134557, 221784183]
[25203414, 174344902, 160711930]
[93013133, 2876449, 52520777]
[206045465, 105700008, 15433007]
[93013133, 79078986, 186530227]
[206045465, 237134557, 162548365]
[206045465, 195702604, 96480241]
[206045465, 237134557, 78515256]
[206045465, 25751687, 40306967]
[206045465, 105700008, 82487552]
[206045465, 4828180, 66370356]
[206045465, 25297134, 50357721]
[206045465, 4828180, 95999621]
[206045465, 105700008, 151624053]
[206045465, 105700008, 240453687]
[206045465, 25751687, 48829435]
[93013133, 79078986, 15555645]
[206045465, 195702604, 148312397]
[206045465, 25751687, 142751771]
[25203414, 174344902, 5410621]
[206045465, 25297134, 100157973]
[206045465, 4828180, 25250441]
[93013133, 2876449, 95579979]
[93013133, 79078986, 43856929]
[93013133, 79078986, 207763098]
[206045465, 105700008, 3569393]
[206045465, 25751687, 85481136]
[242523906, 87860037, 150292597]
[206045465, 25751687, 68514666]
[206045465, 25297134, 30965848]
[206045465, 237134557, 188139202]
[25203414, 174344902, 194436462]
[206045465, 25751687, 51146738]
[206045465, 237134557, 71649619]
[206045465, 25751687, 223107206]
[93013133, 2876449, 234227209]
[242523906, 87860037, 178376568]
[206045465, 195702604, 40505571]
[242523906, 87860037, 18035923]
[206045465, 237134557, 132807324]
[25203414, 174344902, 126165424]
[25203414, 174344902, 70046454]
[206045465, 4828180, 27439470]
[206045465, 4828180, 91126237]
[206045465, 105700008, 125103227]
[206045465, 237134557, 63528929]
[206045465, 105700008, 103591367]
[206045465, 237134557, 11046858]
[206045465, 195702604, 124058436]
[206045465, 25751687, 21192108]
[206045465, 237134557, 31867970]
[206045465, 25751687, 36470214]
[242523906, 87860037, 51409910]
[93013133, 2876449, 129278201]
[206045465, 4828180, 10763304]
[93013133, 79078986, 54100324]
[25203414, 174344902, 238393014]
[93013133, 79078986, 90339896]
[206045465, 237134557, 123979498]
[206045465, 195702604, 69949795]
[25203414, 174344902, 172138524]
[206045465, 105700008, 55910134]
[93013133, 2876449, 210968609]
[25203414, 174344902, 35676584]
[206045465, 105700008, 138496149]
[242523906, 87860037, 53754588]
[25203414, 174344902, 146806859]
[206045465, 195702604, 84072681]
[206045465, 4828180, 4341435]
[242523906, 87860037, 151990677]
[93013133, 79078986, 49102831]
[206045465, 25751687, 9233048]
[206045465, 195702604, 67585601]
[206045465, 25751687, 238639505]
[206045465, 195702604, 238457824]
[206045465, 4828180, 159431693]
[206045465, 25751687, 206577224]
[93013133, 79078986, 227792535]
[242523906, 87860037, 10190209]
[206045465, 105700008, 175447426]
[206045465, 237134557, 63531955]
[206045465, 25751687, 6256154]
[206045465, 25297134, 226158993]
[206045465, 25751687, 152884900]
[25203414, 174344902, 175838344]
[93013133, 2876449, 111203636]
[206045465, 25297134, 203572076]
[206045465, 25751687, 51644450]
[206045465, 25297134, 103276933]
[242523906, 87860037, 43348783]
[93013133, 2876449, 211852165]
[206045465, 25751687, 174155662]
[206045465, 195702604, 5462106]
[206045465, 237134557, 19269550]
[93013133, 79078986, 51566864]
[206045465, 4828180, 47826858]
[93013133, 2876449, 45854542]
[93013133, 79078986, 9546049]
[206045465, 25297134, 225059702]
[242523906, 87860037, 32906343]
[206045465, 195702604, 236670578]
[93013133, 79078986, 223553939]
[93013133, 79078986, 192929895]
[206045465, 195702604, 76472973]
[242523906, 87860037, 90360988]
[93013133, 2876449, 28721708]
[206045465, 4828180, 216411358]
[206045465, 237134557, 9901304]
[206045465, 25297134, 4031228]
[93013133, 79078986, 19787804]
[206045465, 4828180, 149077369]
[206045465, 105700008, 166409104]
[206045465, 105700008, 96428468]
[93013133, 2876449, 39602028]
[93013133, 2876449, 38529189]
[25203414, 174344902, 149388034]
[206045465, 105700008, 67216231]
[206045465, 25297134, 196588543]
[242523906, 87860037, 59871547]
[93013133, 2876449, 80439213]
[206045465, 105700008, 122746872]
[242523906, 87860037, 67488601]
[206045465, 237134557, 70967527]
[242523906, 87860037, 226916120]
[242523906, 87860037, 44494587]
[242523906, 87860037, 220655743]
[206045465, 4828180, 43629568]
[206045465, 4828180, 31417834]
[242523906, 87860037, 98275217]
[206045465, 4828180, 226795712]
[206045465, 237134557, 93760840]
[93013133, 79078986, 117370462]
[93013133, 2876449, 97783585]
[206045465, 105700008, 133267964]
[242523906, 87860037, 124187923]
[206045465, 105700008, 15027852]
[206045465, 4828180, 24706450]
[206045465, 195702604, 30611748]
[93013133, 2876449, 248429392]
[206045465, 105700008, 37432426]
[206045465, 25297134, 119824449]
[206045465, 25297134, 98104173]
[93013133, 79078986, 29254656]
[93013133, 2876449, 237143410]
[206045465, 25297134, 32473271]
[242523906, 87860037, 194114969]
[242523906, 87860037, 236023386]
[25203414, 174344902, 36043583]
[206045465, 105700008, 88468173]
[93013133, 2876449, 109422693]
[206045465, 105700008, 52022173]
[206045465, 25751687, 99650002]
[206045465, 105700008, 151162634]
[93013133, 2876449, 51719003]
[25203414, 174344902, 18094333]
[93013133, 2876449, 52037285]
[93013133, 2876449, 235337434]
[206045465, 4828180, 34633948]
[25203414, 174344902, 119340079]
[206045465, 237134557, 163370429]
[242523906, 87860037, 16582685]
[206045465, 25297134, 160997291]
[25203414, 174344902, 150565061]
[93013133, 79078986, 223346272]
[242523906, 87860037, 42797367]
[93013133, 2876449, 95356932]
[206045465, 105700008, 202901278]
[206045465, 237134557, 974684]
[206045465, 4828180, 216776641]
[206045465, 105700008, 12667798]
[206045465, 237134557, 162655041]
[206045465, 105700008, 216303448]
[206045465, 195702604, 121961010]
[93013133, 79078986, 115302053]
[206045465, 105700008, 149928935]
[206045465, 25297134, 220476259]
[93013133, 79078986, 219522554]
[206045465, 195702604, 56677522]
[206045465, 237134557, 187720319]
[93013133, 2876449, 175578042]
[93013133, 79078986, 16569435]
[25203414, 174344902, 98169599]
[25203414, 174344902, 175972790]
[25203414, 174344902, 138097691]
[206045465, 25751687, 29147553]
[206045465, 195702604, 87248442]
[242523906, 87860037, 16292201]
[25203414, 174344902, 10654994]
[242523906, 87860037, 33550900]
[93013133, 2876449, 96782636]
[206045465, 25751687, 54981501]
[206045465, 25297134, 112885269]
[206045465, 4828180, 16808758]
[25203414, 174344902, 66034161]
[206045465, 25297134, 216824333]
[93013133, 2876449, 95174989]
[25203414, 174344902, 187981339]
[25203414, 174344902, 4734246]
[206045465, 25751687, 161562858]
[206045465, 237134557, 144951238]
[93013133, 2876449, 207996620]
[206045465, 25297134, 224635515]
[206045465, 237134557, 10677689]
[93013133, 2876449, 302727]
[25203414, 174344902, 103518479]
[93013133, 79078986, 64814098]
[93013133, 79078986, 219056913]
[242523906, 87860037, 212175900]
[206045465, 4828180, 166579374]
[206045465, 237134557, 231708473]
[206045465, 195702604, 240259019]
[206045465, 25751687, 69194994]
[206045465, 25297134, 28580510]
[93013133, 2876449, 64112465]
[206045465, 237134557, 196667245]
[242523906, 87860037, 138582185]
[25203414, 174344902, 104643751]
[206045465, 105700008, 75947377]
[206045465, 25297134, 47717181]
[25203414, 174344902, 129451919]
[242523906, 87860037, 114207233]
[93013133, 79078986, 78241106]
[206045465, 195702604, 136365555]
[206045465, 25751687, 193885518]
[93013133, 79078986, 93002833]
[206045465, 195702604, 83270408]
[25203414, 174344902, 21720050]
[206045465, 25751687, 207558474]
[206045465, 4828180, 205961561]
[206045465, 25751687, 232441749]
[242523906, 87860037, 8574079]
[93013133, 79078986, 53371493]
[206045465, 195702604, 187867869]
[206045465, 105700008, 219532095]
[25203414, 174344902, 38231405]
[25203414, 174344902, 135405975]
[206045465, 4828180, 234462397]
[93013133, 79078986, 141286523]
[206045465, 105700008, 237585995]
[25203414, 174344902, 226844270]
[242523906, 87860037, 141289554]
[206045465, 4828180, 191951118]
[25203414, 174344902, 22334715]
[25203414, 174344902, 55664072]
[206045465, 105700008, 239886785]
[206045465, 4828180, 135713157]
[206045465, 25297134, 101607904]
[206045465, 195702604, 247259389]
[206045465, 195702604, 56950996]
[206045465, 105700008, 99374429]
[206045465, 25751687, 21213129]
[206045465, 25751687, 125315547]
[206045465, 105700008, 11487854]
[206045465, 105700008, 9813997]
[93013133, 2876449, 178751325]
[206045465, 105700008, 67346549]
[93013133, 2876449, 230949948]
[206045465, 105700008, 242906198]
[206045465, 195702604, 94732734]
[93013133, 79078986, 160561650]
[206045465, 25751687, 214443155]
[242523906, 87860037, 7798360]
[206045465, 25297134, 87405033]
[206045465, 195702604, 44477746]
[206045465, 237134557, 104623727]
[25203414, 174344902, 105328206]
[206045465, 195702604, 97040149]
[25203414, 174344902, 210799491]
[93013133, 2876449, 220044230]
[206045465, 4828180, 175557472]
[25203414, 174344902, 123476824]
[25203414, 174344902, 90010178]
[242523906, 87860037, 32119347]
[93013133, 79078986, 244469267]
[93013133, 79078986, 46825324]
[242523906, 87860037, 144266700]
[206045465, 195702604, 83592298]
[206045465, 25297134, 143832056]
[206045465, 4828180, 238493142]
[206045465, 195702604, 151946556]
[93013133, 2876449, 140308399]
[206045465, 195702604, 121933627]
[206045465, 4828180, 229991068]
[206045465, 25297134, 140360871]
[206045465, 105700008, 40955326]
[93013133, 79078986, 65612192]
[206045465, 25297134, 105497050]
[206045465, 4828180, 61369364]
[206045465, 237134557, 203569450]
[93013133, 2876449, 144113537]
[206045465, 25297134, 49257098]
[206045465, 237134557, 219905857]
[206045465, 25297134, 34880063]
[93013133, 2876449, 112078552]
[93013133, 79078986, 58727004]
[206045465, 195702604, 192504660]
[206045465, 25297134, 173042671]
[206045465, 237134557, 53756106]
[206045465, 25751687, 167061295]
[206045465, 25751687, 181946601]
[206045465, 237134557, 240536782]
[206045465, 4828180, 230512966]
[206045465, 237134557, 155065834]
[93013133, 79078986, 121608224]
[25203414, 174344902, 48708998]
[93013133, 2876449, 213306028]
[206045465, 195702604, 138122291]
[25203414, 174344902, 105076686]
[25203414, 174344902, 7734232]
[206045465, 237134557, 33991908]
[206045465, 25751687, 131639887]
[93013133, 79078986, 81585483]
[93013133, 2876449, 75188753]
[93013133, 79078986, 35373252]
[242523906, 87860037, 67889977]
[206045465, 25297134, 85030301]
[206045465, 25751687, 58725321]
[206045465, 25297134, 2311908]
[206045465, 4828180, 93801867]
[93013133, 79078986, 39980977]
[206045465, 25297134, 115408978]
[206045465, 4828180, 89380178]
[206045465, 25297134, 39785398]
[206045465, 237134557, 111194758]
[93013133, 2876449, 232539383]
[93013133, 2876449, 244299318]
[206045465, 25751687, 234553698]
[25203414, 174344902, 176907167]
[93013133, 79078986, 162471046]
[206045465, 4828180, 239526921]
[242523906, 87860037, 221578727]
[206045465, 105700008, 107131151]
[206045465, 25297134, 169123576]
[206045465, 237134557, 17980598]
[93013133, 79078986, 178560486]
[206045465, 105700008, 208345076]
[206045465, 195702604, 57634020]
[93013133, 79078986, 58682922]
[93013133, 79078986, 165620303]
[206045465, 4828180, 90704327]
[93013133, 2876449, 171120380]
[206045465, 25297134, 240184016]
[206045465, 195702604, 31314605]
[206045465, 25297134, 149292898]
[206045465, 105700008, 200755067]
[206045465, 195702604, 25438293]
[206045465, 4828180, 210780639]
[206045465, 195702604, 204135635]
[25203414, 174344902, 246995308]
[93013133, 79078986, 146346852]
[93013133, 79078986, 77535146]
[206045465, 25751687, 214936690]
[206045465, 195702604, 211487512]
[206045465, 237134557, 146007222]
[206045465, 4828180, 75513030]
[93013133, 79078986, 163007108]
[242523906, 87860037, 133033872]
[93013133, 2876449, 153914008]
[206045465, 195702604, 60005947]
[206045465, 25297134, 33883514]
[242523906, 87860037, 143332352]
[206045465, 237134557, 69071120]
[206045465, 195702604, 163183831]
[206045465, 195702604, 222299322]
[93013133, 79078986, 140593053]
[206045465, 105700008, 210498816]
[206045465, 4828180, 125353757]
[93013133, 79078986, 15728952]
[206045465, 105700008, 201988375]
[242523906, 87860037, 93305737]
[93013133, 2876449, 8684017]
[206045465, 25297134, 87346458]
[25203414, 174344902, 130160119]
[93013133, 79078986, 32783443]
[206045465, 237134557, 188425157]
[206045465, 195702604, 63941925]
[206045465, 237134557, 128367362]
[93013133, 79078986, 68555205]
[206045465, 105700008, 226523172]
[206045465, 195702604, 35353760]
[206045465, 237134557, 28140815]
[242523906, 87860037, 187296533]
[206045465, 4828180, 45120893]
[93013133, 2876449, 137644147]
[25203414, 174344902, 18184626]
[206045465, 4828180, 203081961]
[25203414, 174344902, 92344886]
[206045465, 25751687, 84342485]
[93013133, 2876449, 143604104]
[206045465, 105700008, 29851539]
[206045465, 25297134, 72607236]
[206045465, 105700008, 118242645]
[25203414, 174344902, 181257277]
[206045465, 25751687, 145004344]
[206045465, 195702604, 222292902]
[206045465, 25297134, 96875745]
[206045465, 195702604, 223395563]
[206045465, 237134557, 84374202]
[93013133, 2876449, 198853562]
[206045465, 195702604, 105594632]
[25203414, 174344902, 59992297]
[206045465, 4828180, 120912874]
[206045465, 4828180, 226802149]
[206045465, 25297134, 177089247]
[206045465, 237134557, 71712883]
[93013133, 79078986, 96924218]
[93013133, 2876449, 109553898]
[93013133, 2876449, 102471437]
[25203414, 174344902, 159107957]
[206045465, 25751687, 224637607]
[206045465, 237134557, 213942174]
[206045465, 195702604, 92432587]
[206045465, 25751687, 125741746]
[206045465, 4828180, 231199597]
[206045465, 105700008, 94343243]
[206045465, 4828180, 25385613]
[242523906, 87860037, 58368314]
[206045465, 105700008, 122363745]
[25203414, 174344902, 216889399]
[25203414, 174344902, 47899767]
[93013133, 2876449, 171376259]
[242523906, 87860037, 126359638]
[206045465, 105700008, 189995921]
[93013133, 2876449, 245558887]
[206045465, 25297134, 201261896]
[206045465, 25297134, 170742991]
[206045465, 25751687, 205832767]
[93013133, 79078986, 160631758]
[206045465, 105700008, 55847749]
[25203414, 174344902, 220950342]
[206045465, 237134557, 53119653]
[206045465, 4828180, 247672996]
[206045465, 25297134, 174995801]
[242523906, 87860037, 27545261]
[206045465, 4828180, 187849320]
[206045465, 237134557, 88818725]
[206045465, 4828180, 246500807]
[206045465, 25751687, 168246867]
[206045465, 237134557, 63845112]
[206045465, 25297134, 97179938]
[206045465, 195702604, 141585981]
[93013133, 79078986, 6420638]
[93013133, 2876449, 164105867]
[206045465, 237134557, 208930044]
[206045465, 25751687, 141118950]
[242523906, 87860037, 73532322]
[93013133, 2876449, 153677067]
