[139546810, 239589720, 133551693]
[23352730, 169676757, 233432536]
[23352730, 119400816, 86172609, 41088727]
[92371730, 165264122, 73616657, 103130592]
[92371730, 165264122, 166760576, 33766653]
[23352730, 176157657, 216875012, 191117546]
[23352730, 169676757, 241114475]
[23352730, 119400816, 116876149]
[92371730, 165264122, 73616657, 139306474]
[23352730, 176157657, 145969510, 71653455]
[92371730, 165264122, 73616657, 160439762]
[23352730, 176157657, 145969510, 143686901]
[23352730, 169676757, 224237372]
[92371730, 165264122, 73616657, 94553939]
[92371730, 165264122, 166760576, 177190754]
[23352730, 176157657, 216875012, 125714380]
[23352730, 119400816, 86172609, 122370208]
[23352730, 119400816, 86172609, 63690969]
[139546810, 239589720, 133551693, 99217550]
[23352730, 176157657, 216875012, 25506702]
[23352730, 119400816, 86172609, 33846404]
[23352730, 176157657, 216875012, 215224126]
[23352730, 169676757, 14930453]
[92371730, 165264122, 166760576, 242339241]
[23352730, 79325002, 248242818, 46664784]
[23352730, 79325002, 248242818, 118739772]
[139546810, 239589720, 133551693, 12863426]
[92371730, 165264122, 166760576, 235361735]
[92371730, 165264122, 166760576, 144990926]
[23352730, 79325002, 248242818, 186845123]
[23352730, 176157657, 145969510, 224891855]
[23352730, 176157657, 145969510, 143764163]
[92371730, 165264122, 166760576, 168545063]
[23352730, 169676757, 149773017]
[92371730, 165264122, 73616657, 204260783]
[23352730, 169676757, 158832927]
[92371730, 165264122, 166760576, 147213886]
[23352730, 79325002, 248242818, 24187859]
[23352730, 176157657, 216875012, 95433540]
[92371730, 165264122, 73616657, 106440696]
[23352730, 79325002, 248242818, 238939534]
[23352730, 119400816, 100627595]
[23352730, 119400816, 86172609, 144728545]
[92371730, 165264122, 166760576, 161912137]
[23352730, 119400816, 205693703]
[23352730, 169676757, 128446002]
[23352730, 166909107, 28473185, 244915970]
[23352730, 119400816, 223207640]
[23352730, 166909107, 28473185, 159168465]
[23352730, 166909107, 28473185, 108676944]
[92371730, 165264122, 166760576, 212466726]
[23352730, 176157657, 145969510, 165816114]
[23352730, 176157657, 216875012, 200050470]
[23352730, 169676757, 110770478]
[92371730, 165264122, 73616657, 235198291]
[92371730, 165264122, 166760576, 239101209]
[23352730, 166909107, 28473185, 79456803]
[23352730, 176157657, 145969510, 69594591]
[23352730, 119400816, 229367869]
[23352730, 119400816, 86172609, 232449529]
[139546810, 239589720, 133551693, 74901609]
[23352730, 169676757, 199386560]
[23352730, 119400816, 49522701]
[23352730, 119400816, 238158733]
[23352730, 166909107, 28473185, 154805281]
[23352730, 169676757, 84613759]
[23352730, 79325002, 248242818, 13791405]
[92371730, 165264122, 73616657, 151731552]
[92371730, 165264122, 73616657, 106808757]
[23352730, 119400816, 86172609, 81595784]
[23352730, 176157657, 216875012, 211997738]
[23352730, 166909107, 28473185, 135973615]
[139546810, 239589720, 133551693, 167896962]
[23352730, 119400816, 86172609, 176833416]
[92371730, 165264122, 166760576, 247649379]
[23352730, 119400816, 86172609, 142179660]
[139546810, 239589720, 133551693, 84110605]
[23352730, 169676757, 214504713]
[23352730, 176157657, 145969510, 177875521]
[23352730, 119400816, 86172609, 144191585]
[23352730, 79325002, 248242818, 203448919]
[23352730, 119400816, 86172609, 231074197]
[92371730, 165264122, 166760576, 171227987]
[23352730, 79325002, 248242818, 52333985]
[23352730, 166909107, 28473185, 54109887]
[23352730, 176157657, 145969510, 224456280]
[23352730, 166909107, 28473185, 100813008]
[92371730, 165264122, 73616657, 133999596]
[23352730, 169676757, 125567489]
[23352730, 79325002, 248242818, 203390012]
[23352730, 119400816, 86172609, 42669653]
[92371730, 165264122, 166760576, 79133794]
[23352730, 79325002, 248242818, 47493351]
[92371730, 165264122, 73616657, 115355325]
[23352730, 119400816, 229897001]
[139546810, 239589720, 133551693, 67736703]
[23352730, 169676757, 203248888]
[23352730, 119400816, 86172609, 174716592]
[23352730, 176157657, 216875012, 15164604]
[139546810, 239589720, 133551693, 109499959]
[23352730, 166909107, 28473185, 2062892]
[23352730, 176157657, 145969510, 128942970]
[23352730, 169676757, 170722239]
[23352730, 119400816, 86172609, 96456738]
[23352730, 176157657, 145969510, 109464681]
[92371730, 165264122, 73616657, 214478246]
[92371730, 165264122, 73616657, 201522497]
[92371730, 165264122, 166760576, 129109102]
[92371730, 165264122, 166760576, 65998879]
[23352730, 176157657, 216875012, 242291289]
[92371730, 165264122, 166760576, 247221466]
[23352730, 176157657, 216875012, 59634043]
[92371730, 165264122, 166760576, 83779714]
[139546810, 239589720, 133551693, 122484853]
[92371730, 165264122, 73616657, 14947024]
[23352730, 119400816, 7079354]
[23352730, 119400816, 86172609, 246155655]
[23352730, 176157657, 145969510, 18100356]
[23352730, 169676757, 41435848]
[92371730, 165264122, 166760576, 129401356]
[23352730, 166909107, 28473185, 118420811]
[139546810, 239589720, 133551693, 192017187]
[23352730, 176157657, 216875012, 39570490]
[23352730, 176157657, 216875012, 7860593]
[23352730, 166909107, 28473185, 67031528]
[23352730, 119400816, 124695491]
[23352730, 119400816, 86172609, 198496457]
[139546810, 239589720, 133551693, 201905879]
[23352730, 176157657, 145969510, 49047591]
[23352730, 119400816, 30952475]
[92371730, 165264122, 73616657, 143383029]
[92371730, 165264122, 166760576, 51508351]
[23352730, 169676757, 175380447]
[23352730, 169676757, 79763510]
[92371730, 165264122, 73616657, 135630217]
[139546810, 239589720, 133551693, 209062658]
[23352730, 169676757, 93419484]
[23352730, 119400816, 112702039]
[23352730, 119400816, 26119313]
[23352730, 176157657, 216875012, 54489154]
[23352730, 169676757, 39472125]
[92371730, 165264122, 73616657, 14233501]
[23352730, 166909107, 28473185, 118006221]
[23352730, 119400816, 227875264]
[23352730, 119400816, 86172609, 24497041]
[92371730, 165264122, 73616657, 100632283]
[23352730, 79325002, 248242818, 21886140]
[92371730, 165264122, 166760576, 201579474]
[23352730, 119400816, 86172609, 42611844]
[23352730, 176157657, 216875012, 190591815]
[139546810, 239589720, 133551693, 244532582]
[23352730, 119400816, 86172609, 242750798]
[139546810, 239589720, 133551693, 232216991]
[139546810, 239589720, 133551693, 14001091]
[92371730, 165264122, 73616657, 235243887]
[23352730, 176157657, 216875012, 197394198]
[23352730, 79325002, 248242818, 62804478]
[23352730, 169676757, 220392550]
[92371730, 165264122, 73616657, 239989720]
[23352730, 119400816, 86172609, 175865711]
[23352730, 169676757, 66148453]
[23352730, 79325002, 248242818, 6075139]
[23352730, 119400816, 86172609, 240059453]
[139546810, 239589720, 133551693, 216249023]
[92371730, 165264122, 166760576, 174042463]
[23352730, 119400816, 86172609, 112312402]
[23352730, 79325002, 248242818, 168383156]
[23352730, 79325002, 248242818, 186258514]
[23352730, 176157657, 145969510, 79177912]
[23352730, 119400816, 86172609, 244011854]
[23352730, 119400816, 114025418]
[23352730, 79325002, 248242818, 63469408]
[139546810, 239589720, 133551693, 135124590]
[139546810, 239589720, 133551693, 199548245]
[92371730, 165264122, 166760576, 69254834]
[23352730, 166909107, 28473185, 111384077]
[23352730, 166909107, 28473185, 102704111]
[23352730, 119400816, 86172609, 151052489]
[23352730, 176157657, 216875012, 86167741]
[23352730, 176157657, 145969510, 105810717]
[139546810, 239589720, 133551693, 6102143]
[139546810, 239589720, 133551693, 127181742]
[92371730, 165264122, 73616657, 63915394]
[23352730, 79325002, 248242818, 105766706]
[23352730, 166909107, 28473185, 232991169]
[92371730, 165264122, 73616657, 219391626]
[23352730, 169676757, 127898873]
[23352730, 176157657, 216875012, 151987879]
[92371730, 165264122, 73616657, 15669776]
[23352730, 79325002, 248242818, 14074630]
[92371730, 165264122, 166760576, 74653398]
[23352730, 79325002, 248242818, 136496908]
[23352730, 119400816, 86172609, 180391471]
[23352730, 169676757, 40965658]
[139546810, 239589720, 133551693, 19908238]
[23352730, 79325002, 248242818, 236322378]
[23352730, 176157657, 145969510, 223135200]
[139546810, 239589720, 133551693, 460174]
[23352730, 119400816, 86172609, 192429584]
[23352730, 166909107, 28473185, 154917354]
[139546810, 239589720, 133551693, 50952360]
[23352730, 169676757, 207980216]
[23352730, 176157657, 216875012, 108888972]
[92371730, 165264122, 166760576, 22919682]
[23352730, 166909107, 28473185, 238963751]
[23352730, 176157657, 145969510, 127736506]
[92371730, 165264122, 73616657, 131956386]
[92371730, 165264122, 166760576, 102443622]
[139546810, 239589720, 133551693, 130556950]
[139546810, 239589720, 133551693, 107889847]
[23352730, 169676757, 94292796]
[23352730, 169676757, 79897102]
[23352730, 79325002, 248242818, 198715373]
[23352730, 79325002, 248242818, 128229141]
[139546810, 239589720, 133551693, 205144192]
[23352730, 176157657, 145969510, 182952764]
[92371730, 165264122, 73616657, 67162870]
[23352730, 166909107, 28473185, 35401871]
[92371730, 165264122, 166760576, 105946397]
[92371730, 165264122, 73616657, 34432363]
[23352730, 119400816, 86172609, 30844842]
[92371730, 165264122, 166760576, 99220283]
[23352730, 119400816, 33976515]
[92371730, 165264122, 73616657, 207883833]
[23352730, 176157657, 145969510, 177428015]
[23352730, 166909107, 28473185, 202443361]
[23352730, 79325002, 248242818, 20953173]
[23352730, 119400816, 86172609, 62789131]
[139546810, 239589720, 133551693, 99841338]
[23352730, 176157657, 216875012, 90963667]
[23352730, 79325002, 248242818, 16087339]
[23352730, 119400816, 86172609, 171329165]
[23352730, 79325002, 248242818, 227442173]
[92371730, 165264122, 166760576, 154949251]
[92371730, 165264122, 73616657, 78323480]
[23352730, 176157657, 216875012, 225123384]
[23352730, 166909107, 28473185, 166804849]
[139546810, 239589720, 133551693, 61213822]
[92371730, 165264122, 166760576, 56652088]
[23352730, 119400816, 86172609, 90981290]
[23352730, 176157657, 216875012, 176943967]
[139546810, 239589720, 133551693, 243214921]
[92371730, 165264122, 166760576, 32652143]
[23352730, 119400816, 181889471]
[23352730, 176157657, 216875012, 94277509]
[92371730, 165264122, 73616657, 197319028]
[92371730, 165264122, 166760576, 28467855]
[23352730, 169676757, 91942726]
[23352730, 176157657, 145969510, 166131340]
[23352730, 119400816, 86172609, 5393705]
[92371730, 165264122, 166760576, 217960275]
[23352730, 176157657, 216875012, 65985206]
[23352730, 176157657, 216875012, 229774955]
[92371730, 165264122, 166760576, 50997867]
[92371730, 165264122, 73616657, 231043391]
[139546810, 239589720, 133551693, 9768943]
[92371730, 165264122, 166760576, 202582011]
[92371730, 165264122, 166760576, 195136201]
[23352730, 176157657, 216875012, 12548472]
[23352730, 79325002, 248242818, 194356628]
[23352730, 166909107, 28473185, 230401514]
[92371730, 165264122, 166760576, 1445808]
[23352730, 169676757, 169952206]
[92371730, 165264122, 73616657, 204845103]
[23352730, 176157657, 216875012, 86315513]
[92371730, 165264122, 166760576, 48951195]
[139546810, 239589720, 133551693, 100477864]
[23352730, 176157657, 216875012, 79246933]
[139546810, 239589720, 133551693, 101959236]
[139546810, 239589720, 133551693, 166563745]
[92371730, 165264122, 73616657, 67863374]
[23352730, 119400816, 86172609, 42014615]
[23352730, 79325002, 248242818, 93959771]
[23352730, 79325002, 248242818, 203660877]
[23352730, 166909107, 28473185, 70307394]
[23352730, 79325002, 248242818, 215053482]
[92371730, 165264122, 73616657, 65956243]
[23352730, 176157657, 216875012, 152263232]
[23352730, 169676757, 108625978]
[92371730, 165264122, 73616657, 183662267]
[92371730, 165264122, 73616657, 51584847]
[23352730, 169676757, 111974265]
[23352730, 119400816, 86172609, 93693000]
[92371730, 165264122, 166760576, 217613007]
[92371730, 165264122, 166760576, 122837499]
[23352730, 79325002, 248242818, 61207438]
[23352730, 119400816, 86172609, 181314487]
[92371730, 165264122, 166760576, 111878121]
[23352730, 176157657, 216875012, 172017492]
[23352730, 176157657, 216875012, 90381414]
[139546810, 239589720, 133551693, 226663624]
[23352730, 166909107, 28473185, 59543637]
[139546810, 239589720, 133551693, 126408893]
[92371730, 165264122, 73616657, 29480561]
[23352730, 176157657, 145969510, 84869296]
[92371730, 165264122, 73616657, 64482174]
[23352730, 176157657, 216875012, 227051859]
[23352730, 166909107, 28473185, 84116313]
[23352730, 169676757, 148027023]
[23352730, 119400816, 86172609, 243282659]
[92371730, 165264122, 73616657, 117536238]
[23352730, 169676757, 61825324]
[23352730, 119400816, 80227266]
[23352730, 176157657, 216875012, 230474376]
[23352730, 166909107, 28473185, 172265302]
[139546810, 239589720, 133551693, 157618621]
[23352730, 119400816, 86172609, 237198913]
[23352730, 119400816, 195048262]
[23352730, 79325002, 248242818, 80168777]
[23352730, 119400816, 17803337]
[92371730, 165264122, 166760576, 19771055]
[23352730, 119400816, 86172609, 67950064]
[23352730, 79325002, 248242818, 32378905]
[23352730, 79325002, 248242818, 164366132]
[92371730, 165264122, 73616657, 168356671]
[23352730, 176157657, 216875012, 54366823]
[92371730, 165264122, 166760576, 23688274]
[23352730, 169676757, 236810135]
[23352730, 176157657, 145969510, 89237014]
[23352730, 119400816, 86172609, 6301368]
[92371730, 165264122, 73616657, 161460670]
[23352730, 176157657, 145969510, 156974668]
[92371730, 165264122, 73616657, 221233586]
[23352730, 176157657, 145969510, 95515327]
[23352730, 176157657, 145969510, 102061625]
[23352730, 79325002, 248242818, 95467805]
[23352730, 166909107, 28473185, 171712481]
[23352730, 176157657, 216875012, 246721850]
[23352730, 169676757, 204077781]
[139546810, 239589720, 133551693, 116428301]
[92371730, 165264122, 73616657, 206187048]
[23352730, 79325002, 248242818, 202631671]
[23352730, 169676757, 61955086]
[92371730, 165264122, 73616657, 190463795]
[92371730, 165264122, 73616657, 127807816]
[92371730, 165264122, 166760576, 102387205]
[23352730, 119400816, 42673175]
[23352730, 119400816, 86172609, 191411369]
[92371730, 165264122, 73616657, 8708602]
[139546810, 239589720, 133551693, 36098457]
[92371730, 165264122, 73616657, 99132812]
[139546810, 239589720, 133551693, 171734127]
[23352730, 79325002, 248242818, 141379352]
[92371730, 165264122, 73616657, 122647310]
[23352730, 119400816, 86172609, 44683614]
[23352730, 176157657, 145969510, 68808050]
[92371730, 165264122, 166760576, 4508129]
[23352730, 119400816, 86172609, 37664279]
[23352730, 176157657, 216875012, 138015712]
[23352730, 169676757, 176585830]
[23352730, 169676757, 135682563]
[23352730, 169676757, 49829278]
[23352730, 176157657, 216875012, 172107433]
[92371730, 165264122, 73616657, 11903505]
[92371730, 165264122, 73616657, 81781964]
[92371730, 165264122, 73616657, 105181367]
[23352730, 169676757, 54598584]
[23352730, 119400816, 202238407]
[23352730, 166909107, 28473185, 46018297]
[23352730, 119400816, 86172609, 48368178]
[23352730, 176157657, 145969510, 119598948]
[23352730, 176157657, 145969510, 211500043]
[23352730, 119400816, 21113177]
[23352730, 79325002, 248242818, 81478062]
[23352730, 119400816, 86172609, 16076911]
[23352730, 166909107, 28473185, 220524756]
[23352730, 176157657, 216875012, 27016892]
[92371730, 165264122, 73616657, 241678478]
[23352730, 79325002, 248242818, 196218873]
[92371730, 165264122, 166760576, 185453562]
[23352730, 79325002, 248242818, 28883268]
[23352730, 176157657, 145969510, 10257795]
[23352730, 176157657, 145969510, 222382519]
[139546810, 239589720, 133551693, 99367932]
[92371730, 165264122, 166760576, 24776000]
[23352730, 166909107, 28473185, 71038150]
[23352730, 169676757, 204740919]
[139546810, 239589720, 133551693, 166296545]
[92371730, 165264122, 73616657, 45628999]
[23352730, 176157657, 145969510, 177982194]
[92371730, 165264122, 166760576, 229599310]
[92371730, 165264122, 73616657, 139743040]
[23352730, 119400816, 202098854]
[139546810, 239589720, 133551693, 203246386]
[139546810, 239589720, 133551693, 36676406]
[92371730, 165264122, 73616657, 13808530]
[23352730, 79325002, 248242818, 156572002]
[23352730, 79325002, 248242818, 133726954]
[23352730, 176157657, 216875012, 145098469]
[92371730, 165264122, 166760576, 197300410]
[92371730, 165264122, 166760576, 245631090]
[92371730, 165264122, 166760576, 115146769]
[23352730, 79325002, 248242818, 106447086]
[92371730, 165264122, 73616657, 120361715]
[92371730, 165264122, 166760576, 107600942]
[23352730, 119400816, 36564215]
[23352730, 169676757, 235138793]
[139546810, 239589720, 133551693, 84020504]
[23352730, 79325002, 248242818, 178803951]
[23352730, 79325002, 248242818, 108016151]
[23352730, 79325002, 248242818, 154245778]
[92371730, 165264122, 73616657, 128323815]
[23352730, 119400816, 86172609, 227383912]
[23352730, 169676757, 19026585]
[23352730, 119400816, 188221261]
[23352730, 119400816, 86172609, 53553900]
[23352730, 176157657, 216875012, 110532193]
[23352730, 176157657, 145969510, 165744695]
[23352730, 166909107, 28473185, 11781167]
[23352730, 119400816, 86172609, 200375923]
[23352730, 169676757, 24830733]
[23352730, 169676757, 153177309]
[23352730, 119400816, 169815516]
[23352730, 119400816, 86172609, 173629251]
[92371730, 165264122, 166760576, 127166400]
[23352730, 176157657, 145969510, 246293864]
[23352730, 119400816, 86172609, 62129625]
[139546810, 239589720, 133551693, 126853454]
[23352730, 176157657, 216875012, 180447428]
[23352730, 169676757, 156216576]
[139546810, 239589720, 133551693, 26563493]
[23352730, 169676757, 61307721]
[23352730, 119400816, 204523234]
[23352730, 119400816, 86172609, 129923470]
[139546810, 239589720, 133551693, 87870486]
[139546810, 239589720, 133551693, 47766139]
[23352730, 79325002, 248242818, 126264136]
[23352730, 119400816, 86172609, 158749017]
[92371730, 165264122, 73616657, 25796665]
[23352730, 176157657, 145969510, 173194257]
[23352730, 79325002, 248242818, 109059310]
[23352730, 119400816, 86172609, 603108]
[23352730, 176157657, 216875012, 10868668]
[23352730, 169676757, 43578104]
[23352730, 176157657, 216875012, 55984662]
[23352730, 166909107, 28473185, 224669758]
[92371730, 165264122, 73616657, 134203258]
[23352730, 176157657, 145969510, 205257926]
[23352730, 169676757, 64758475]
[23352730, 119400816, 132110376]
[23352730, 176157657, 216875012, 216143150]
[139546810, 239589720, 133551693, 197340717]
[23352730, 176157657, 145969510, 125410182]
[23352730, 79325002, 248242818, 74394534]
[23352730, 176157657, 216875012, 182473474]
[23352730, 79325002, 248242818, 185664274]
[23352730, 166909107, 28473185, 6864189]
[92371730, 165264122, 73616657, 231341858]
[92371730, 165264122, 166760576, 11726149]
[23352730, 119400816, 24733873]
[23352730, 79325002, 248242818, 92675876]
[23352730, 79325002, 248242818, 244380423]
[23352730, 79325002, 248242818, 100780563]
[139546810, 239589720, 133551693, 116438489]
[23352730, 79325002, 248242818, 153649536]
[23352730, 169676757, 83969977]
[23352730, 176157657, 216875012, 141848113]
[139546810, 239589720, 133551693, 95733355]
[92371730, 165264122, 166760576, 27764090]
[92371730, 165264122, 73616657, 65882022]
[23352730, 169676757, 11653798]
[139546810, 239589720, 133551693, 20890606]
[23352730, 166909107, 28473185, 93629914]
[23352730, 79325002, 248242818, 36836917]
[23352730, 176157657, 216875012, 209929132]
[23352730, 176157657, 145969510, 115785189]
[23352730, 119400816, 86172609, 77995023]
[139546810, 239589720, 133551693, 70669357]
[23352730, 176157657, 145969510, 28365401]
[23352730, 79325002, 248242818, 125012470]
[23352730, 119400816, 86172609, 36604772]
[139546810, 239589720, 133551693, 16913885]
[139546810, 239589720, 133551693, 27825287]
[23352730, 176157657, 145969510, 222802794]
[92371730, 165264122, 73616657, 170071918]
[23352730, 169676757, 231396106]
[23352730, 119400816, 86172609, 186646232]
[92371730, 165264122, 73616657, 158379780]
[23352730, 176157657, 216875012, 70728989]
[23352730, 119400816, 201843863]
[92371730, 165264122, 166760576, 221991581]
[23352730, 169676757, 109759399]
[139546810, 239589720, 133551693, 83148204]
[23352730, 176157657, 145969510, 49191309]
[23352730, 169676757, 230224581]
[23352730, 176157657, 145969510, 123203734]
[23352730, 176157657, 216875012, 116788288]
[23352730, 166909107, 28473185, 46134485]
[23352730, 119400816, 64346345]
[23352730, 176157657, 145969510, 2051213]
[23352730, 169676757, 13596532]
[92371730, 165264122, 73616657, 98096277]
[139546810, 239589720, 133551693, 63266078]
[92371730, 165264122, 166760576, 143142974]
[23352730, 169676757, 185557698]
[23352730, 79325002, 248242818, 169268913]
[23352730, 176157657, 216875012, 26016768]
[23352730, 119400816, 86172609, 223514600]
[23352730, 176157657, 145969510, 50295363]
[139546810, 239589720, 133551693, 98801822]
[139546810, 239589720, 133551693, 164126012]
[23352730, 79325002, 248242818, 26256930]
[23352730, 176157657, 145969510, 155669415]
[23352730, 119400816, 248739535]
[23352730, 119400816, 86172609, 88249798]
[23352730, 176157657, 145969510, 124788913]
[139546810, 239589720, 133551693, 40645222]
[139546810, 239589720, 133551693, 107683217]
[23352730, 176157657, 216875012, 15986100]
[23352730, 166909107, 28473185, 15138792]
[23352730, 119400816, 86172609, 8155583]
[139546810, 239589720, 133551693, 23438784]
[92371730, 165264122, 73616657, 85983748]
[92371730, 165264122, 166760576, 171756403]
[23352730, 166909107, 28473185, 190290584]
[23352730, 119400816, 106380185]
[23352730, 166909107, 28473185, 210397649]
[23352730, 119400816, 86172609, 72041854]
[92371730, 165264122, 73616657, 65294639]
[23352730, 119400816, 86172609, 128205484]
[23352730, 176157657, 145969510, 203036824]
[23352730, 169676757, 134885690]
[23352730, 79325002, 248242818, 64288072]
[23352730, 119400816, 86172609, 66307460]
[139546810, 239589720, 133551693, 156780789]
[23352730, 119400816, 86172609, 204072276]
[23352730, 169676757, 75745752]
[92371730, 165264122, 166760576, 71773386]
[92371730, 165264122, 166760576, 40447173]
[23352730, 176157657, 145969510, 114470174]
[23352730, 176157657, 216875012, 159821536]
[92371730, 165264122, 73616657, 111532947]
[92371730, 165264122, 73616657, 20253091]
[23352730, 176157657, 216875012, 172753534]
[23352730, 169676757, 162979951]
[92371730, 165264122, 73616657, 81700612]
[139546810, 239589720, 133551693, 86537767]
[23352730, 176157657, 145969510, 20200400]
[23352730, 176157657, 216875012, 21969561]
[23352730, 169676757, 141759132]
[23352730, 176157657, 145969510, 241466682]
[23352730, 176157657, 145969510, 202701285]
[23352730, 169676757, 172866518]
[23352730, 119400816, 51279820]
[23352730, 119400816, 86172609, 44653766]
[92371730, 165264122, 166760576, 213616361]
[92371730, 165264122, 73616657, 210113256]
[23352730, 169676757, 114422068]
[23352730, 169676757, 33800709]
[92371730, 165264122, 166760576, 164578625]
[23352730, 166909107, 28473185, 229156726]
[23352730, 176157657, 145969510, 159762717]
[23352730, 119400816, 86172609, 51633114]
[23352730, 176157657, 216875012, 125017098]
[23352730, 119400816, 152015566]
[23352730, 119400816, 121681872]
[23352730, 79325002, 248242818, 152680766]
[23352730, 166909107, 28473185, 215676236]
[139546810, 239589720, 133551693, 194907866]
[23352730, 176157657, 216875012, 173822941]
[92371730, 165264122, 73616657, 110095992]
[92371730, 165264122, 73616657, 52637875]
[23352730, 166909107, 28473185, 206641360]
[23352730, 79325002, 248242818, 41998981]
[23352730, 166909107, 28473185, 21624634]
[92371730, 165264122, 73616657, 239063503]
[23352730, 169676757, 15975518]
[139546810, 239589720, 133551693, 117348306]
[23352730, 169676757, 115194222]
[23352730, 166909107, 28473185, 165951359]
[23352730, 166909107, 28473185, 111710976]
[23352730, 176157657, 145969510, 94913998]
[92371730, 165264122, 166760576, 16633793]
[23352730, 79325002, 248242818, 124894042]
[23352730, 169676757, 45129534]
[23352730, 119400816, 45182055]
[23352730, 79325002, 248242818, 158706695]
[92371730, 165264122, 166760576, 33076555]
[23352730, 169676757, 98221731]
[23352730, 79325002, 248242818, 79154049]
[92371730, 165264122, 73616657, 240342389]
[23352730, 119400816, 86172609, 194906896]
[23352730, 119400816, 86172609, 124699700]
[92371730, 165264122, 166760576, 138794117]
[23352730, 176157657, 145969510, 224415746]
[23352730, 169676757, 62282161]
[23352730, 176157657, 145969510, 119124422]
[23352730, 119400816, 86172609, 17936909]
[92371730, 165264122, 73616657, 100820750]
[23352730, 176157657, 216875012, 183001214]
[92371730, 165264122, 73616657, 246676053]
[23352730, 176157657, 216875012, 154362922]
[23352730, 176157657, 216875012, 107844149]
[23352730, 176157657, 145969510, 109996584]
[23352730, 176157657, 145969510, 154069195]
[92371730, 165264122, 73616657, 175299846]
[92371730, 165264122, 73616657, 76296515]
[23352730, 166909107, 28473185, 23810352]
[139546810, 239589720, 133551693, 32144648]
[23352730, 119400816, 86172609, 167647968]
[23352730, 79325002, 248242818, 15966698]
[92371730, 165264122, 73616657, 71111583]
[139546810, 239589720, 133551693, 151976519]
[23352730, 176157657, 145969510, 102773454]
[92371730, 165264122, 166760576, 75501127]
[92371730, 165264122, 166760576, 175216022]
[23352730, 176157657, 145969510, 189008965]
[23352730, 119400816, 221868851]
[23352730, 166909107, 28473185, 149857113]
[92371730, 165264122, 73616657, 159157619]
[23352730, 176157657, 145969510, 236452053]
[23352730, 176157657, 145969510, 159389909]
[23352730, 176157657, 145969510, 136666280]
[92371730, 165264122, 73616657, 227312993]
[139546810, 239589720, 133551693, 212734306]
[23352730, 79325002, 248242818, 43182795]
[23352730, 176157657, 145969510, 199807062]
[139546810, 239589720, 133551693, 127063735]
[23352730, 176157657, 145969510, 163657732]
[23352730, 119400816, 228421691]
[23352730, 119400816, 50459994]
[139546810, 239589720, 133551693, 53259307]
[139546810, 239589720, 133551693, 191541146]
[92371730, 165264122, 73616657, 906356]
[92371730, 165264122, 166760576, 208026614]
[23352730, 79325002, 248242818, 237988988]
[23352730, 169676757, 154708880]
[92371730, 165264122, 166760576, 92937007]
[23352730, 169676757, 46203745]
[23352730, 79325002, 248242818, 230002135]
[139546810, 239589720, 133551693, 87352342]
[23352730, 169676757, 241606360]
[92371730, 165264122, 73616657, 113346829]
[23352730, 176157657, 145969510, 232381811]
[23352730, 166909107, 28473185, 62247096]
[23352730, 166909107, 28473185, 230318632]
[23352730, 169676757, 117236091]
[23352730, 166909107, 28473185, 43577002]
[23352730, 166909107, 28473185, 63933520]
[23352730, 176157657, 216875012, 149121608]
[23352730, 79325002, 248242818, 218177816]
[23352730, 79325002, 248242818, 121853564]
[23352730, 166909107, 28473185, 31012180]
[23352730, 79325002, 248242818, 7396929]
[92371730, 165264122, 73616657, 66429459]
[23352730, 119400816, 86172609, 183990213]
[23352730, 119400816, 155858267]
[23352730, 176157657, 216875012, 84492158]
[23352730, 119400816, 55551740]
[92371730, 165264122, 166760576, 75911400]
[23352730, 119400816, 86172609, 144515527]
[23352730, 169676757, 248643111]
[23352730, 119400816, 192941752]
[23352730, 176157657, 216875012, 160737999]
[23352730, 119400816, 241043935]
[23352730, 79325002, 248242818, 210627245]
[92371730, 165264122, 166760576, 43190855]
[92371730, 165264122, 166760576, 161727254]
[23352730, 166909107, 28473185, 121265187]
[23352730, 169676757, 109097433]
[23352730, 166909107, 28473185, 70766298]
[23352730, 119400816, 39634010]
[23352730, 79325002, 248242818, 156768949]
[23352730, 176157657, 145969510, 72075706]
[23352730, 176157657, 145969510, 34179986]
[92371730, 165264122, 166760576, 188813335]
[23352730, 176157657, 145969510, 18144989]
[139546810, 239589720, 133551693, 56589948]
[23352730, 166909107, 28473185, 50644368]
[23352730, 169676757, 162796918]
[23352730, 119400816, 86172609, 151813772]
[23352730, 79325002, 248242818, 236409376]
[23352730, 119400816, 86172609, 85215918]
[23352730, 119400816, 86172609, 61572494]
[92371730, 165264122, 166760576, 105195046]
[92371730, 165264122, 166760576, 216776871]
[23352730, 119400816, 86172609, 79301908]
[23352730, 119400816, 200233623]
[23352730, 119400816, 68617203]
[23352730, 119400816, 235189814]
[139546810, 239589720, 133551693, 165489778]
[23352730, 166909107, 28473185, 195326465]
[139546810, 239589720, 133551693, 99887899]
[23352730, 119400816, 86172609, 159031871]
[139546810, 239589720, 133551693, 235598299]
[23352730, 119400816, 86172609, 52971625]
[92371730, 165264122, 166760576, 116085932]
[23352730, 176157657, 145969510, 143566576]
[139546810, 239589720, 133551693, 91488933]
[92371730, 165264122, 73616657, 235499871]
[92371730, 165264122, 166760576, 64947092]
[23352730, 119400816, 86172609, 28326662]
[139546810, 239589720, 133551693, 203391224]
[23352730, 119400816, 86172609, 77642954]
[23352730, 119400816, 76433988]
[139546810, 239589720, 133551693, 55569456]
