[206045465, 237134557, 98501963]
[93013133, 2876449, 93421251, 205553819]
[206045465, 237134557, 98501963, 126451133]
[242523906, 87860037, 241138409, 196415052]
[93013133, 79078986, 129139719, 57100210]
[93013133, 79078986, 129139719, 122007209]
[242523906, 87860037, 15336728, 168196841]
[242523906, 87860037, 15336728, 114200830]
[242523906, 87860037, 15336728, 147977988]
[206045465, 237134557, 150819137, 216580641]
[93013133, 79078986, 27477927, 9884587]
[93013133, 79078986, 27477927, 229745023]
[93013133, 79078986, 129139719, 133632942]
[93013133, 79078986, 129139719, 188387267]
[206045465, 25751687, 125958478, 216820475]
[93013133, 2876449, 93421251, 170624783]
[206045465, 25751687, 125958478, 136249083]
[93013133, 2876449, 141855051, 84185449]
[93013133, 79078986, 20365635, 24670690]
[93013133, 79078986, 20365635, 231610731]
[93013133, 79078986, 20365635, 117313521]
[93013133, 2876449, 141855051, 111195615]
[206045465, 237134557, 98501963, 20838376]
[206045465, 25751687, 125958478, 79626362]
[206045465, 25751687, 125958478, 137999882]
[206045465, 237134557, 150819137, 151390166]
[93013133, 79078986, 27477927, 171696817]
[93013133, 79078986, 129139719, 229121058]
[93013133, 79078986, 129139719, 89097824]
[93013133, 79078986, 20365635, 162338246]
[206045465, 237134557, 150819137, 192408532]
[93013133, 79078986, 20365635, 34842082]
[93013133, 2876449, 93421251, 210074466]
[242523906, 87860037, 241138409, 130596450]
[93013133, 2876449, 141855051, 80325462]
[93013133, 79078986, 20365635, 190197820]
[93013133, 79078986, 20365635, 25072341]
[93013133, 79078986, 27477927, 5688418]
[206045465, 237134557, 98501963, 64841646]
[206045465, 237134557, 150819137, 105640822]
[206045465, 25751687, 125958478, 21802006]
[93013133, 79078986, 27477927, 41339149]
[242523906, 87860037, 15336728, 125736785]
[93013133, 2876449, 93421251, 205466381]
[206045465, 237134557, 150819137, 228271577]
[206045465, 25751687, 125958478, 31583739]
[242523906, 87860037, 241138409, 10524115]
[93013133, 2876449, 93421251, 108624134]
[93013133, 2876449, 93421251, 212272143]
[93013133, 79078986, 27477927, 42698011]
[206045465, 25751687, 125958478, 176322806]
[93013133, 2876449, 93421251, 40440378]
[206045465, 237134557, 98501963, 202659013]
[93013133, 79078986, 129139719, 177195559]
[93013133, 79078986, 20365635, 79558951]
[93013133, 79078986, 20365635, 135552304]
[93013133, 79078986, 129139719, 176313806]
[206045465, 25751687, 125958478, 115858158]
[206045465, 25751687, 125958478, 42315142]
[93013133, 79078986, 27477927, 58265300]
[206045465, 237134557, 150819137, 32343116]
[242523906, 87860037, 241138409, 98522861]
[206045465, 237134557, 98501963, 103713185]
[93013133, 2876449, 141855051, 222566805]
[93013133, 2876449, 141855051, 185821108]
[206045465, 25751687, 125958478, 140046985]
[93013133, 2876449, 93421251, 55857751]
[242523906, 87860037, 241138409, 114321150]
[242523906, 87860037, 241138409, 106144872]
[242523906, 87860037, 15336728, 210815312]
[93013133, 79078986, 20365635, 170105928]
[93013133, 79078986, 129139719, 239075675]
[93013133, 79078986, 27477927, 189651322]
[206045465, 237134557, 98501963, 91318784]
[93013133, 79078986, 27477927, 38468264]
[93013133, 79078986, 27477927, 184031216]
[206045465, 237134557, 98501963, 140582359]
[93013133, 79078986, 27477927, 157385252]
[206045465, 25751687, 125958478, 231127840]
[242523906, 87860037, 15336728, 27434790]
[93013133, 2876449, 93421251, 103384934]
[242523906, 87860037, 15336728, 247224396]
[242523906, 87860037, 241138409, 55734221]
[206045465, 237134557, 98501963, 200525798]
[93013133, 79078986, 20365635, 179442250]
[93013133, 79078986, 20365635, 149433366]
[93013133, 79078986, 20365635, 169153673]
[242523906, 87860037, 241138409, 71140507]
[93013133, 2876449, 93421251, 144483064]
[93013133, 79078986, 129139719, 22490091]
[93013133, 79078986, 20365635, 216108582]
[93013133, 79078986, 129139719, 200676919]
[93013133, 79078986, 20365635, 210623642]
[93013133, 2876449, 93421251, 56452864]
[206045465, 237134557, 150819137, 12277699]
[242523906, 87860037, 15336728, 99251528]
[242523906, 87860037, 15336728, 206818677]
[242523906, 87860037, 241138409, 240349208]
[93013133, 79078986, 20365635, 25049530]
[242523906, 87860037, 241138409, 65951045]
[93013133, 79078986, 20365635, 102792185]
[93013133, 79078986, 27477927, 216514817]
[242523906, 87860037, 15336728, 28575477]
[93013133, 79078986, 20365635, 39728126]
[93013133, 2876449, 141855051, 112918433]
[206045465, 237134557, 98501963, 22241377]
[206045465, 237134557, 98501963, 132593728]
[93013133, 2876449, 141855051, 111299116]
[242523906, 87860037, 241138409, 17887814]
[93013133, 79078986, 20365635, 171997183]
[93013133, 79078986, 129139719, 201158425]
[93013133, 2876449, 141855051, 188818830]
[242523906, 87860037, 15336728, 248841957]
[206045465, 25751687, 125958478, 145765165]
[93013133, 79078986, 27477927, 248429853]
[93013133, 79078986, 20365635, 175893227]
[93013133, 79078986, 20365635, 18838114]
[242523906, 87860037, 15336728, 186363656]
[206045465, 237134557, 98501963, 213083125]
[93013133, 2876449, 93421251, 119792366]
[206045465, 237134557, 150819137, 230163129]
[93013133, 2876449, 93421251, 102993900]
[93013133, 2876449, 141855051, 35476337]
[206045465, 237134557, 150819137, 70923400]
[206045465, 237134557, 150819137, 107778671]
[206045465, 237134557, 150819137, 91707053]
[93013133, 79078986, 20365635, 69881652]
[93013133, 79078986, 129139719, 195323052]
[93013133, 79078986, 129139719, 107798219]
[93013133, 79078986, 129139719, 123076331]
[242523906, 87860037, 15336728, 196548524]
[93013133, 2876449, 141855051, 107772428]
[206045465, 237134557, 150819137, 189904421]
[242523906, 87860037, 15336728, 101958830]
[206045465, 237134557, 98501963, 149560355]
[93013133, 79078986, 129139719, 187204746]
[206045465, 237134557, 98501963, 180007244]
[242523906, 87860037, 241138409, 230954329]
[206045465, 237134557, 98501963, 177174320]
[93013133, 2876449, 141855051, 238914657]
[206045465, 237134557, 150819137, 103054922]
[242523906, 87860037, 15336728, 200050576]
[93013133, 2876449, 141855051, 63048083]
[93013133, 2876449, 141855051, 216218496]
[93013133, 79078986, 129139719, 71489123]
[93013133, 2876449, 141855051, 54622189]
[93013133, 2876449, 141855051, 203036137]
[93013133, 79078986, 129139719, 47311973]
[93013133, 2876449, 141855051, 59396402]
[242523906, 87860037, 15336728, 130503083]
[93013133, 79078986, 20365635, 211462055]
[93013133, 79078986, 27477927, 47159144]
[242523906, 87860037, 241138409, 89298497]
[93013133, 79078986, 129139719, 171783310]
[206045465, 237134557, 150819137, 32576395]
[242523906, 87860037, 241138409, 113951697]
[93013133, 2876449, 93421251, 86204419]
[206045465, 237134557, 98501963, 91847994]
[93013133, 79078986, 129139719, 236236544]
[93013133, 79078986, 129139719, 133214762]
[242523906, 87860037, 241138409, 176118745]
[206045465, 237134557, 98501963, 62807649]
[242523906, 87860037, 241138409, 2477164]
[93013133, 2876449, 93421251, 106179757]
[242523906, 87860037, 15336728, 230709832]
[206045465, 25751687, 125958478, 41451498]
[242523906, 87860037, 241138409, 101983567]
[93013133, 79078986, 27477927, 78661720]
[93013133, 79078986, 27477927, 205827868]
[93013133, 79078986, 20365635, 73148529]
[206045465, 237134557, 98501963, 243322249]
[93013133, 79078986, 27477927, 97284482]
[93013133, 79078986, 20365635, 106036763]
[242523906, 87860037, 241138409, 37839470]
[206045465, 25751687, 125958478, 16449188]
[93013133, 79078986, 129139719, 140133901]
[206045465, 237134557, 150819137, 75990989]
[93013133, 79078986, 129139719, 161121234]
[206045465, 237134557, 150819137, 40990563]
[206045465, 237134557, 98501963, 87080525]
[93013133, 79078986, 27477927, 75762740]
[93013133, 79078986, 20365635, 116946164]
[206045465, 25751687, 125958478, 21598991]
[206045465, 25751687, 125958478, 238544959]
[242523906, 87860037, 15336728, 215785854]
[206045465, 237134557, 150819137, 138078911]
[93013133, 79078986, 27477927, 228592236]
[242523906, 87860037, 15336728, 29642542]
[93013133, 2876449, 93421251, 89871779]
[206045465, 237134557, 150819137, 245908593]
[93013133, 79078986, 129139719, 19323043]
[206045465, 25751687, 125958478, 123754930]
[206045465, 25751687, 125958478, 105711016]
[206045465, 237134557, 150819137, 128373510]
[93013133, 2876449, 141855051, 23325028]
[242523906, 87860037, 15336728, 75523318]
[93013133, 79078986, 20365635, 247305088]
[206045465, 25751687, 125958478, 196571759]
[93013133, 79078986, 129139719, 111449708]
[242523906, 87860037, 241138409, 168371392]
[206045465, 237134557, 150819137, 179853802]
[206045465, 237134557, 150819137, 191727404]
[242523906, 87860037, 241138409, 115316626]
[206045465, 237134557, 150819137, 49740000]
[93013133, 2876449, 93421251, 193565319]
[93013133, 79078986, 129139719, 106058004]
[206045465, 25751687, 125958478, 181547358]
[206045465, 237134557, 150819137, 49236988]
[93013133, 2876449, 141855051, 183633281]
[93013133, 2876449, 93421251, 187002063]
[93013133, 79078986, 20365635, 230023053]
[206045465, 25751687, 125958478, 63042075]
[242523906, 87860037, 241138409, 138963911]
[206045465, 25751687, 125958478, 41442570]
[242523906, 87860037, 241138409, 148110093]
[93013133, 79078986, 20365635, 112053426]
[93013133, 79078986, 27477927, 240914339]
[242523906, 87860037, 15336728, 64997583]
[93013133, 2876449, 141855051, 5102352]
[93013133, 79078986, 129139719, 76530229]
[242523906, 87860037, 241138409, 47179234]
[93013133, 2876449, 141855051, 240939825]
[206045465, 237134557, 150819137, 119610876]
[93013133, 2876449, 93421251, 1190871]
[93013133, 2876449, 141855051, 67987442]
[206045465, 237134557, 150819137, 178806417]
[93013133, 2876449, 93421251, 126825373]
[206045465, 237134557, 98501963, 176581309]
[242523906, 87860037, 241138409, 171798349]
[93013133, 2876449, 93421251, 221109728]
[93013133, 2876449, 93421251, 115981269]
[242523906, 87860037, 241138409, 66540939]
[206045465, 25751687, 125958478, 145678914]
[206045465, 237134557, 98501963, 134496260]
[93013133, 79078986, 20365635, 8807997]
[242523906, 87860037, 15336728, 178456438]
[242523906, 87860037, 241138409, 31809610]
[206045465, 25751687, 125958478, 117531729]
[93013133, 79078986, 27477927, 248902426]
[206045465, 237134557, 98501963, 135556833]
[93013133, 79078986, 27477927, 63010956]
[206045465, 25751687, 125958478, 164531874]
[93013133, 79078986, 27477927, 133832148]
[93013133, 79078986, 27477927, 97964664]
[93013133, 2876449, 93421251, 163335611]
[93013133, 79078986, 129139719, 99951676]
[242523906, 87860037, 15336728, 29047753]
[93013133, 2876449, 141855051, 146374539]
[206045465, 25751687, 125958478, 148795914]
[93013133, 2876449, 141855051, 186992462]
[93013133, 2876449, 141855051, 138194423]
[93013133, 2876449, 141855051, 64100496]
[93013133, 79078986, 20365635, 54608248]
[93013133, 79078986, 27477927, 63677646]
[242523906, 87860037, 241138409, 46775871]
[93013133, 2876449, 93421251, 218811661]
[206045465, 25751687, 125958478, 167895142]
[93013133, 79078986, 20365635, 166793546]
[93013133, 79078986, 27477927, 156800906]
[206045465, 237134557, 98501963, 107023546]
[93013133, 79078986, 129139719, 194821799]
[206045465, 237134557, 98501963, 25353840]
[242523906, 87860037, 241138409, 170691723]
[93013133, 79078986, 20365635, 92196965]
[242523906, 87860037, 241138409, 62303592]
[93013133, 2876449, 93421251, 246377768]
[242523906, 87860037, 15336728, 180902334]
[93013133, 79078986, 27477927, 199460497]
[206045465, 25751687, 125958478, 162476221]
[93013133, 79078986, 20365635, 156932979]
[93013133, 79078986, 129139719, 324252]
[93013133, 79078986, 129139719, 248008123]
[93013133, 79078986, 129139719, 109823586]
[93013133, 2876449, 141855051, 234869265]
[93013133, 2876449, 93421251, 236989031]
[206045465, 25751687, 125958478, 240181015]
[206045465, 237134557, 98501963, 154920527]
[93013133, 79078986, 20365635, 247956183]
[93013133, 2876449, 141855051, 157538704]
[242523906, 87860037, 15336728, 79919477]
[242523906, 87860037, 241138409, 235538238]
[93013133, 2876449, 141855051, 97681698]
[93013133, 79078986, 20365635, 32364594]
[93013133, 2876449, 141855051, 226730834]
[93013133, 2876449, 141855051, 191552294]
[206045465, 237134557, 150819137, 59679250]
[206045465, 237134557, 150819137, 177885228]
[206045465, 237134557, 98501963, 154441052]
[206045465, 237134557, 150819137, 184724314]
[93013133, 2876449, 93421251, 35461317]
[206045465, 237134557, 150819137, 133138269]
[93013133, 79078986, 27477927, 11004277]
[93013133, 2876449, 141855051, 173397255]
[242523906, 87860037, 15336728, 66437314]
[206045465, 237134557, 150819137, 95140168]
[206045465, 25751687, 125958478, 186667018]
[93013133, 79078986, 27477927, 157058760]
[206045465, 237134557, 150819137, 78182866]
[93013133, 79078986, 20365635, 175623501]
[93013133, 79078986, 27477927, 35655163]
[242523906, 87860037, 241138409, 183926385]
[93013133, 2876449, 93421251, 169385938]
[206045465, 25751687, 125958478, 194460356]
[93013133, 2876449, 141855051, 138201327]
[93013133, 79078986, 27477927, 219771278]
[93013133, 2876449, 141855051, 206090095]
[206045465, 25751687, 125958478, 222513090]
[206045465, 237134557, 150819137, 98325759]
[93013133, 2876449, 93421251, 58760406]
[242523906, 87860037, 15336728, 160724335]
[93013133, 79078986, 129139719, 102400132]
[206045465, 25751687, 125958478, 173440472]
[93013133, 79078986, 129139719, 246795109]
[206045465, 237134557, 98501963, 168329665]
[242523906, 87860037, 241138409, 70539948]
[93013133, 79078986, 27477927, 41251452]
[93013133, 79078986, 129139719, 3939653]
[206045465, 237134557, 98501963, 57800010]
[242523906, 87860037, 15336728, 137267154]
[206045465, 25751687, 125958478, 116257566]
[93013133, 79078986, 20365635, 58065283]
[242523906, 87860037, 241138409, 215050765]
[93013133, 79078986, 20365635, 181398837]
[93013133, 79078986, 20365635, 79995660]
[93013133, 79078986, 129139719, 107615684]
[206045465, 237134557, 150819137, 86496563]
[206045465, 237134557, 98501963, 134402393]
[93013133, 2876449, 141855051, 140736397]
[93013133, 79078986, 20365635, 198380099]
[206045465, 237134557, 150819137, 197843790]
[93013133, 2876449, 93421251, 47980873]
[242523906, 87860037, 241138409, 234347436]
[93013133, 79078986, 20365635, 63372584]
[242523906, 87860037, 241138409, 990209]
[206045465, 237134557, 150819137, 83371732]
[206045465, 237134557, 150819137, 83698582]
[242523906, 87860037, 15336728, 130938286]
[93013133, 79078986, 129139719, 9854065]
[93013133, 79078986, 27477927, 227650828]
[206045465, 237134557, 150819137, 81454119]
[93013133, 79078986, 129139719, 236180779]
[93013133, 2876449, 141855051, 228988401]
[206045465, 237134557, 150819137, 215633830]
[206045465, 237134557, 150819137, 43447781]
[242523906, 87860037, 15336728, 99514025]
[206045465, 237134557, 98501963, 27962760]
[93013133, 79078986, 27477927, 85217306]
[93013133, 2876449, 141855051, 152345882]
[93013133, 79078986, 27477927, 241225494]
[93013133, 79078986, 129139719, 91713006]
[93013133, 2876449, 141855051, 166275514]
[206045465, 237134557, 98501963, 121474278]
[93013133, 2876449, 141855051, 182015081]
[93013133, 79078986, 20365635, 152477926]
[206045465, 237134557, 98501963, 146790403]
[206045465, 237134557, 150819137, 43234008]
[242523906, 87860037, 15336728, 235693342]
[93013133, 2876449, 141855051, 221224321]
[206045465, 25751687, 125958478, 162128587]
[93013133, 79078986, 27477927, 12121786]
[93013133, 2876449, 141855051, 150132818]
[206045465, 25751687, 125958478, 1357489]
[93013133, 79078986, 20365635, 108163337]
[93013133, 79078986, 27477927, 72926187]
[93013133, 79078986, 129139719, 82954166]
[206045465, 25751687, 125958478, 58532709]
[93013133, 2876449, 93421251, 221919726]
[93013133, 79078986, 129139719, 77811380]
[93013133, 2876449, 93421251, 227990153]
[93013133, 2876449, 93421251, 50875152]
[93013133, 79078986, 129139719, 169245249]
[242523906, 87860037, 15336728, 144339998]
[242523906, 87860037, 241138409, 98825001]
[206045465, 25751687, 125958478, 55026847]
[206045465, 25751687, 125958478, 57675038]
[242523906, 87860037, 241138409, 136777117]
[242523906, 87860037, 15336728, 125252014]
[206045465, 237134557, 150819137, 225401186]
[206045465, 25751687, 125958478, 215937828]
[93013133, 79078986, 20365635, 120938267]
[93013133, 79078986, 129139719, 81168054]
[93013133, 2876449, 141855051, 64306307]
[206045465, 237134557, 98501963, 185475655]
[93013133, 2876449, 141855051, 68997652]
[93013133, 79078986, 27477927, 177286736]
[206045465, 25751687, 125958478, 177065747]
[93013133, 79078986, 27477927, 58362334]
[242523906, 87860037, 241138409, 3518080]
[93013133, 79078986, 27477927, 207209231]
[93013133, 79078986, 20365635, 75248918]
[242523906, 87860037, 241138409, 82508040]
[93013133, 79078986, 27477927, 170188574]
[93013133, 2876449, 93421251, 61557762]
[93013133, 2876449, 93421251, 162619324]
[206045465, 237134557, 98501963, 73446025]
[93013133, 79078986, 129139719, 196638288]
[206045465, 237134557, 150819137, 139814996]
[93013133, 79078986, 129139719, 239123806]
[242523906, 87860037, 15336728, 110643058]
[93013133, 2876449, 93421251, 178537946]
[242523906, 87860037, 241138409, 136457109]
[93013133, 79078986, 129139719, 114756085]
[93013133, 79078986, 129139719, 17521067]
[242523906, 87860037, 15336728, 163054296]
[206045465, 25751687, 125958478, 83263529]
[93013133, 2876449, 93421251, 124307943]
[93013133, 79078986, 27477927, 187149191]
[206045465, 237134557, 98501963, 63031334]
[93013133, 79078986, 20365635, 47005048]
[93013133, 2876449, 141855051, 194514564]
[206045465, 25751687, 125958478, 133952465]
[242523906, 87860037, 241138409, 156461718]
[93013133, 79078986, 27477927, 110054664]
[206045465, 25751687, 125958478, 236309181]
[93013133, 79078986, 27477927, 162300243]
[93013133, 2876449, 141855051, 220696462]
[242523906, 87860037, 15336728, 36328157]
[206045465, 25751687, 125958478, 32933917]
[206045465, 25751687, 125958478, 201639651]
[93013133, 79078986, 27477927, 135032226]
[206045465, 237134557, 150819137, 210256991]
[93013133, 2876449, 141855051, 159032666]
[93013133, 79078986, 27477927, 232760972]
[93013133, 2876449, 93421251, 63755641]
[93013133, 79078986, 20365635, 12995744]
[93013133, 2876449, 93421251, 238564564]
[93013133, 2876449, 93421251, 136212551]
[93013133, 79078986, 20365635, 44460381]
[93013133, 79078986, 27477927, 96669286]
[206045465, 25751687, 125958478, 147786552]
[242523906, 87860037, 15336728, 86873988]
[93013133, 79078986, 129139719, 156067598]
[206045465, 25751687, 125958478, 235719728]
[93013133, 79078986, 27477927, 150702845]
[206045465, 25751687, 125958478, 117464459]
[93013133, 79078986, 20365635, 227838284]
[206045465, 237134557, 98501963, 61256221]
[206045465, 237134557, 98501963, 175153658]
[93013133, 2876449, 93421251, 3335288]
[93013133, 79078986, 27477927, 138401747]
[93013133, 79078986, 27477927, 42179727]
[242523906, 87860037, 15336728, 65918741]
[206045465, 237134557, 98501963, 22508177]
[206045465, 25751687, 125958478, 107984671]
[93013133, 79078986, 129139719, 117638936]
[93013133, 79078986, 27477927, 161706067]
[93013133, 2876449, 93421251, 140195803]
[93013133, 2876449, 141855051, 33206597]
[242523906, 87860037, 241138409, 193147422]
[93013133, 79078986, 27477927, 197369559]
[242523906, 87860037, 15336728, 42049883]
[93013133, 2876449, 141855051, 37388479]
[93013133, 2876449, 93421251, 90667242]
[206045465, 237134557, 150819137, 109466882]
[93013133, 2876449, 141855051, 150069545]
[242523906, 87860037, 15336728, 27447165]
[93013133, 79078986, 129139719, 18300239]
[93013133, 2876449, 93421251, 78681511]
[93013133, 2876449, 93421251, 68105887]
[206045465, 237134557, 98501963, 114840237]
[93013133, 79078986, 27477927, 184878506]
[93013133, 79078986, 27477927, 192073489]
[206045465, 25751687, 125958478, 196518226]
[93013133, 2876449, 93421251, 61173214]
[93013133, 2876449, 93421251, 175971473]
[242523906, 87860037, 15336728, 69274354]
[242523906, 87860037, 15336728, 172655802]
[93013133, 79078986, 129139719, 148440672]
[93013133, 2876449, 93421251, 137307556]
[93013133, 2876449, 93421251, 51049381]
[93013133, 2876449, 93421251, 16674436]
[93013133, 79078986, 27477927, 99250470]
[206045465, 25751687, 125958478, 119755337]
[93013133, 2876449, 93421251, 2008361]
[206045465, 237134557, 150819137, 213931011]
[93013133, 79078986, 27477927, 210996805]
[206045465, 25751687, 125958478, 72549135]
[206045465, 237134557, 98501963, 81926431]
[93013133, 2876449, 93421251, 52121707]
[93013133, 2876449, 141855051, 133743780]
[242523906, 87860037, 15336728, 10431999]
[242523906, 87860037, 241138409, 131942267]
[93013133, 79078986, 129139719, 186831350]
[242523906, 87860037, 241138409, 32456912]
[206045465, 25751687, 125958478, 115821899]
[93013133, 79078986, 20365635, 246395220]
[206045465, 25751687, 125958478, 11288888]
[242523906, 87860037, 241138409, 221344133]
[242523906, 87860037, 15336728, 175901982]
[206045465, 25751687, 125958478, 137484468]
[206045465, 237134557, 150819137, 232760809]
[206045465, 237134557, 98501963, 103141208]
[93013133, 79078986, 27477927, 94932490]
[206045465, 237134557, 150819137, 228404484]
[93013133, 79078986, 129139719, 64688731]
[93013133, 2876449, 93421251, 175968264]
[93013133, 79078986, 20365635, 129260494]
[93013133, 2876449, 93421251, 44541283]
[206045465, 237134557, 150819137, 190790147]
[93013133, 2876449, 141855051, 135660216]
[206045465, 237134557, 150819137, 66065182]
[206045465, 237134557, 98501963, 70297455]
[93013133, 79078986, 129139719, 46185733]
[206045465, 237134557, 98501963, 138937646]
[242523906, 87860037, 241138409, 32216683]
[206045465, 25751687, 125958478, 234353275]
[93013133, 79078986, 27477927, 37776017]
[242523906, 87860037, 241138409, 94483578]
[206045465, 25751687, 125958478, 215439016]
[93013133, 2876449, 141855051, 109576607]
[242523906, 87860037, 241138409, 209922810]
[93013133, 2876449, 93421251, 59700415]
[93013133, 79078986, 20365635, 50424485]
[93013133, 79078986, 27477927, 22484213]
[242523906, 87860037, 241138409, 170178090]
[93013133, 79078986, 129139719, 143409551]
[242523906, 87860037, 241138409, 188518299]
[206045465, 237134557, 150819137, 164699379]
[242523906, 87860037, 241138409, 166018045]
[93013133, 2876449, 141855051, 60467201]
[206045465, 25751687, 125958478, 53914285]
[242523906, 87860037, 241138409, 245503850]
[206045465, 237134557, 98501963, 237358081]
[93013133, 2876449, 141855051, 94760023]
[93013133, 2876449, 93421251, 3562327]
[93013133, 2876449, 141855051, 241222228]
[206045465, 25751687, 125958478, 190039915]
[242523906, 87860037, 15336728, 246738437]
[242523906, 87860037, 241138409, 42728584]
[93013133, 2876449, 93421251, 245471656]
[206045465, 237134557, 98501963, 143129398]
[93013133, 79078986, 20365635, 157324219]
[242523906, 87860037, 241138409, 57716047]
[242523906, 87860037, 15336728, 36484809]
[93013133, 2876449, 93421251, 29226213]
[206045465, 237134557, 98501963, 135677804]
[206045465, 237134557, 98501963, 132286463]
[206045465, 237134557, 150819137, 168007514]
[93013133, 2876449, 141855051, 173904537]
[242523906, 87860037, 15336728, 202663222]
[93013133, 79078986, 129139719, 49532313]
[93013133, 79078986, 20365635, 232733163]
[93013133, 79078986, 27477927, 82583272]
[206045465, 25751687, 125958478, 93009891]
[242523906, 87860037, 241138409, 118778719]
[206045465, 237134557, 150819137, 34423196]
[93013133, 79078986, 20365635, 225799584]
[206045465, 237134557, 150819137, 7187989]
[206045465, 237134557, 150819137, 231206450]
[93013133, 79078986, 20365635, 207873427]
[206045465, 237134557, 98501963, 182945553]
[93013133, 79078986, 20365635, 55388821]
[206045465, 237134557, 150819137, 240483653]
[206045465, 237134557, 150819137, 243542078]
[93013133, 2876449, 93421251, 181564704]
[93013133, 79078986, 27477927, 221493172]
[242523906, 87860037, 241138409, 211413834]
[93013133, 79078986, 27477927, 16116589]
[206045465, 237134557, 150819137, 83646416]
[242523906, 87860037, 15336728, 9379149]
[93013133, 79078986, 129139719, 12892613]
[206045465, 25751687, 125958478, 47377991]
[206045465, 25751687, 125958478, 104915714]
[93013133, 2876449, 141855051, 9829011]
[93013133, 79078986, 27477927, 20300485]
[242523906, 87860037, 241138409, 210681987]
[93013133, 79078986, 20365635, 46128486]
[93013133, 2876449, 93421251, 32692838]
[93013133, 2876449, 93421251, 211144749]
[93013133, 2876449, 141855051, 96558061]
[206045465, 25751687, 125958478, 182287236]
[93013133, 79078986, 20365635, 95718943]
[93013133, 2876449, 93421251, 92223756]
[242523906, 87860037, 15336728, 162873843]
[206045465, 237134557, 150819137, 227198025]
[93013133, 2876449, 93421251, 132380662]
[242523906, 87860037, 15336728, 185972869]
[206045465, 25751687, 125958478, 238848558]
[93013133, 79078986, 129139719, 120653561]
[206045465, 237134557, 98501963, 140205995]
[206045465, 25751687, 125958478, 238499480]
[242523906, 87860037, 15336728, 102338320]
[93013133, 79078986, 27477927, 222534638]
[242523906, 87860037, 241138409, 55635154]
[242523906, 87860037, 15336728, 162791744]
[93013133, 79078986, 20365635, 120339526]
[93013133, 79078986, 27477927, 112176761]
[206045465, 25751687, 125958478, 211160207]
[206045465, 237134557, 98501963, 160737614]
[206045465, 237134557, 98501963, 103839962]
[93013133, 79078986, 27477927, 145150333]
[93013133, 79078986, 27477927, 122093172]
[93013133, 2876449, 93421251, 30842256]
[206045465, 237134557, 98501963, 98513153]
[93013133, 2876449, 93421251, 3225668]
[93013133, 2876449, 141855051, 25458534]
[206045465, 25751687, 125958478, 22823927]
[93013133, 79078986, 27477927, 238113220]
[93013133, 79078986, 20365635, 38331560]
[206045465, 237134557, 98501963, 183793588]
[93013133, 79078986, 20365635, 96627340]
[206045465, 237134557, 150819137, 123111800]
[93013133, 79078986, 20365635, 203717754]
[242523906, 87860037, 15336728, 70249099]
[93013133, 79078986, 20365635, 193804747]
[93013133, 2876449, 93421251, 246775719]
[93013133, 79078986, 129139719, 220979434]
[206045465, 237134557, 98501963, 199521099]
[242523906, 87860037, 15336728, 194656790]
[242523906, 87860037, 241138409, 69869103]
[93013133, 2876449, 141855051, 242225682]
[93013133, 2876449, 93421251, 87234318]
[206045465, 237134557, 98501963, 199837032]
[206045465, 237134557, 98501963, 36996195]
[93013133, 2876449, 93421251, 133353097]
[206045465, 237134557, 98501963, 179092763]
[93013133, 2876449, 93421251, 68210623]
[206045465, 237134557, 98501963, 128665811]
[93013133, 79078986, 20365635, 115558213]
[93013133, 2876449, 141855051, 36543892]
[242523906, 87860037, 241138409, 236448773]
[242523906, 87860037, 15336728, 46522516]
[242523906, 87860037, 15336728, 131632055]
[93013133, 2876449, 141855051, 150923564]
[206045465, 237134557, 150819137, 26361589]
[206045465, 237134557, 150819137, 151260658]
[93013133, 79078986, 27477927, 76505318]
[206045465, 237134557, 150819137, 192403360]
[93013133, 79078986, 27477927, 126029017]
[206045465, 237134557, 98501963, 237741420]
[206045465, 25751687, 125958478, 99470215]
[242523906, 87860037, 15336728, 12810094]
[242523906, 87860037, 15336728, 207498915]
[93013133, 2876449, 141855051, 145953913]
[93013133, 79078986, 129139719, 186954688]
[93013133, 79078986, 20365635, 74599119]
[93013133, 79078986, 129139719, 143036121]
[93013133, 79078986, 27477927, 127398671]
[93013133, 2876449, 141855051, 197370656]
[93013133, 2876449, 93421251, 162441381]
[206045465, 237134557, 98501963, 128589809]
[242523906, 87860037, 15336728, 52454953]
[242523906, 87860037, 15336728, 188115423]
[93013133, 79078986, 129139719, 189828596]
[206045465, 25751687, 125958478, 177855335]
[206045465, 25751687, 125958478, 247772631]
[93013133, 2876449, 141855051, 133037550]
[242523906, 87860037, 15336728, 211880135]
[93013133, 79078986, 27477927, 213368613]
[206045465, 25751687, 125958478, 214766522]
[242523906, 87860037, 15336728, 236028305]
[206045465, 25751687, 125958478, 83404738]
[93013133, 79078986, 129139719, 180731826]
[93013133, 79078986, 129139719, 181384143]
[242523906, 87860037, 15336728, 248417724]
[242523906, 87860037, 241138409, 228036260]
[93013133, 2876449, 141855051, 42449656]
[206045465, 237134557, 98501963, 31661293]
[242523906, 87860037, 15336728, 211598676]
[206045465, 237134557, 98501963, 3637494]
[93013133, 2876449, 93421251, 17106037]
[93013133, 79078986, 20365635, 208665539]
[206045465, 237134557, 98501963, 220797661]
[242523906, 87860037, 241138409, 214650721]
[93013133, 79078986, 129139719, 143204744]
[206045465, 25751687, 125958478, 208649113]
[93013133, 2876449, 141855051, 124543150]
