[239554898, 102907710, 132452821]
[10106479, 190143267, 31611117, 237642616]
[60417925, 159601639, 183311976, 178294085]
[76710225, 61686088, 75379133, 227710462]
[72760936, 12731821, 222657192, 61489846]
[239554898, 102907710, 132452821, 215283349]
[42239749, 105866649, 145566431, 191850634]
[84732876, 229889095, 217748667, 147589098]
[239554898, 102907710, 132452821, 124460660]
[112000692, 176164101, 50534932, 86786389]
[211316160, 37095821, 124213554, 193067582]
[47163196, 31168336, 87938622, 52867836]
[211316160, 37095821, 124213554, 219682018]
[211316160, 65884239, 87865373, 160340221]
[245186357, 53095622, 223629894, 182121566]
[32676012, 195138918, 178653906, 94869917]
[150812197, 207907728, 45493282, 16376051]
[150812197, 121922710, 149969927, 45024322]
[121975721, 14824860, 73209884, 204341596]
[213112826, 31628092, 158921004, 213037561]
[80810737, 179338136, 62663263, 160342195]
[162374829, 40832358, 6017813, 165032535]
[84732876, 229889095, 217748667, 47967832]
[234718713, 240378660, 90348032, 78063819]
[42239749, 105866649, 145566431, 153915634]
[116640107, 175919948, 230396891, 51321480]
[83222023, 31285400, 205745465, 23103963]
[171272310, 63221876, 221519298, 88693053]
[28939697, 123364048, 153858753, 88821100]
[28939697, 123364048, 231894319, 138012667]
[80765703, 141535867, 169906788, 161188537]
[139407978, 13422933, 168235173, 149305321]
[48016099, 12649474, 85854525, 96473548]
[90480851, 84672421, 9171396, 51867201]
[20975483, 230656521, 138316140, 7051940]
[226962391, 31054327, 203495715, 15286233]
[173377106, 137770236, 47560964, 4166656]
[190568229, 125161204, 110226349, 91041786]
[88331270, 168225445, 225486002, 20200959]
[83228600, 172974354, 76843165, 163345752]
[67615727, 235010115, 70782644, 181071753]
[84732876, 241789311, 87079981, 198843349]
[84732876, 229889095, 57651566, 17408442]
[234718713, 240378660, 90348032, 205499466]
[240973929, 83097505, 50179473, 222270887]
[102428331, 177733082, 129251195, 137697711]
[233262282, 175781065, 129080199, 102584376]
[172696320, 32584832, 220235183, 102741534]
[42239749, 105866649, 174361624, 47670053]
[177119877, 214819640, 209692584, 126212866]
[59717361, 134711651, 144501605, 224610947]
[24846365, 15826856, 161286231, 179456723]
[139255779, 117323211, 83340163, 21438240]
[154551859, 47812082, 118251951, 142434866]
[27929889, 82163150, 1003864, 174398315]
[117485685, 174210268, 125601198, 5949724]
[46100675, 242357310, 153920114, 114547924]
[10971906, 85868500, 230407634, 56670690]
[22619776, 15424767, 239664794, 38863699]
[211804832, 156354737, 233635579, 205094772]
[140347209, 25798347, 224420618, 90829889]
[104573498, 121415770, 149472192, 52210207]
[182613668, 118064322, 75889561, 203616447]
[243437450, 183223320, 106088173, 224830041]
[88279509, 60221365, 174908145, 121526321]
[8685447, 234393374, 146940291, 106948014]
[218922006, 56951424, 141743022, 68337111]
[111584673, 59739155, 89808464, 68327772]
[74256662, 133612070, 30474059, 111519510]
[139407978, 206633498, 130022095]
[121690776, 115201947, 198483596, 183062049]
[152865647, 34304426, 62534149, 247370719]
[218542507, 210706211, 168501371, 28685756]
[83222023, 31285400, 205745465, 47489475]
[211316160, 65884239, 87865373, 17987026]
[188932858, 115146698, 234256803, 109480298]
[213112826, 25516838, 8960197, 219622963]
[84732876, 229889095, 193890556, 47580132]
[233262282, 231812234, 239226994, 215720070]
[140347209, 25798347, 4746789, 76296245]
[58430490, 172895116, 178625316, 246339009]
[184029640, 77281074, 198268185, 152962138]
[187793648, 164851756, 145752835, 91419618]
[28939697, 123364048, 231894319, 101453883]
[202536968, 98935436, 182244045, 20595285]
[152865647, 217823748, 113572629, 21114957]
[22619776, 25028571, 123701493, 140664480]
[230911772, 236055048, 59841582, 205716396]
[20195691, 76067494, 114991732, 187519367]
[42239749, 105866649, 174361624, 166000036]
[169313277, 46027908, 89275938, 122619291]
[117422950, 182157230, 127101464, 173907757]
[76832338, 137469819, 68844311, 35007046]
[199976190, 56628013, 25675161, 122916945]
[181938804, 60690532, 49774268, 81236042]
[58430490, 172895116, 178625316, 105226223]
[184452350, 76673988, 118948775, 106439078]
[181938804, 60690532, 76340025, 205382481]
[20195691, 248537501, 179640856, 133868125]
[197930535, 234635560, 228096494, 160152675]
[106261171, 138199889, 137210997, 95063742]
[117485685, 247239338, 58098803, 166497173]
[19822928, 44523569, 203249852, 248049707]
[76832338, 137469819, 68844311, 245501363]
[139255779, 117323211, 186374400, 7935869]
[218542507, 210706211, 130779960, 175249302]
[78660930, 30808957, 109697977, 48029064]
[60417925, 96970598, 101872559, 118477069]
[187793648, 164851756, 145752835, 164516151]
[125297590, 105327896, 199978104, 454494]
[218542507, 210706211, 130779960, 159090481]
[84732876, 229889095, 193890556, 162853632]
[25353857, 25548869, 12019275, 31849930]
[60417925, 238812475, 151843815, 149850206]
[16408393, 153037207, 171574927, 150570647]
[207053706, 37845295, 14019710, 52577633]
[60417925, 159601639, 183311976, 106165192]
[176878569, 103162700, 241926563, 16239874]
[174915493, 151627699, 106916648, 112520101]
[116640107, 175919948, 230396891, 61275638]
[108346240, 182739968, 124173827, 51259292]
[49986552, 151382489, 61990312, 242311923]
[20195691, 248537501, 179640856, 229609339]
[20975483, 230656521, 138316140, 56908633]
[106261171, 126184161, 158442460, 133411167]
[106261171, 126184161, 3990131, 107494004]
[182135464, 23511708, 200353827, 106815591]
[226962391, 159214288, 117719163, 167645549]
[121975721, 12187143, 29641881, 151466312]
[242767556, 223313203, 181976474, 36979830]
[169367494, 62025314, 13036604, 199563353]
[32676012, 43798277, 152559849, 154032362]
[19175843, 157432727, 127253774, 104672422]
[43279741, 54733268, 15141126, 115332963]
[108304558, 21000924, 73031195, 51341619]
[181938804, 163199325, 211734849, 129472913]
[228705482, 141241734, 72973419, 185170611]
[160482675, 174482424, 77603558, 64123735]
[141361673, 162202163, 126094098, 211984979]
[140347209, 25798347, 4746789, 19146143]
[116640107, 175919948, 230396891, 219625776]
[25001273, 6626874, 1693836, 15874898]
[213579804, 244349371, 130584908, 100644755]
[24231581, 212029642, 101319112, 167263863]
[141252012, 96976254, 103329833, 65300847]
[177119877, 208669082, 36832427, 213606206]
[212693721, 105778852, 18537413, 63871907]
[13886713, 59039261, 150932566, 9013911]
[184452350, 76673988, 118948775, 34281231]
[106261171, 44990710, 84180592, 123440078]
[182135464, 23511708, 200353827, 48367254]
[162374829, 40832358, 6017813, 70732348]
[106213047, 178262686, 232522735, 196561654]
[106261171, 126184161, 158442460, 180601516]
[108906837, 93537068, 238985688, 74820752]
[42779529, 94357672, 139610103, 148850056]
[88797558, 237884803, 95513456, 26488407]
[18886745, 225393292, 42124268, 43933567]
[102428331, 177733082, 77412540, 15623518]
[48376133, 238699841, 45185333, 94828983]
[245186357, 51214878, 85245345, 206616802]
[90480851, 90748674, 234148936, 248159447]
[49431804, 246457812, 60530307, 162119397]
[196525588, 123491644, 63790639, 27819923]
[210253789, 186269903, 83963274, 26772401]
[27154418, 2070364, 154566045, 21988525]
[176878569, 107188144, 57098315, 198393124]
[175547192, 36313437, 58613963, 221833165]
[233481409, 223580591, 238456769, 234424189]
[10971906, 167142189, 19053199, 176213921]
[11002910, 71226924, 235468278, 200303268]
[9953629, 27976225, 80861230, 37543569]
[139255779, 148161601, 193845292, 95368994]
[136301248, 173237109, 236047669, 15403129]
[121975721, 14824860, 80600832, 49513154]
[49986552, 151382489, 61990312, 194597816]
[64151556, 161405250, 75649344, 116374885]
[35552242, 162669051, 22217094, 14673960]
[136301248, 178112656, 169802313, 99322986]
[49986552, 151382489, 61990312, 150003870]
[90480851, 82849463, 215751418, 135237411]
[20649053, 38514294, 54647700, 228782451]
[13109669, 214844984, 195175909, 189933011]
[21720706, 145548288, 78157230, 2010809]
[106213047, 138349628, 224400001, 71939370]
[20649053, 38514294, 51410810, 52467942]
[118348159, 41843502, 140178002, 215751731]
[80017818, 241088100, 236523785, 182349992]
[12733949, 207216632, 89249706, 16370982]
[115889120, 99949980, 45607074, 199111387]
[205340485, 82942229, 20987358, 212628695]
[161928706, 114233017, 86723655, 197165689]
[226962391, 31054327, 203495715, 120304134]
[48016099, 12649474, 32609062, 187300162]
[124206638, 48607635, 205159272, 95490532]
[95299563, 176320675, 19213870, 233252597]
[60290327, 198465013, 2305365, 32995184]
[43279741, 54733268, 15141126, 188890592]
[20195691, 248537501, 179640856, 160419265]
[141361673, 162202163, 126094098, 3400892]
[184029640, 77281074, 198268185, 90870627]
[60417925, 159601639, 183311976, 179543640]
[97733179, 60584128, 75130471, 65516621]
[20649053, 38514294, 173970477, 26672230]
[60290327, 198465013, 2305365, 180801625]
[70079855, 233096751, 143763831, 64250594]
[228705482, 162198097, 43176297, 18276799]
[211316160, 37095821, 124213554, 12582899]
[121975721, 42062284, 93893883, 27878717]
[74329510, 39112394, 143983921, 26463614]
[212693721, 210342764, 152920125, 100327003]
[121690776, 115201947, 198483596, 96886240]
[149858644, 196436553, 82718731, 226231404]
[99046567, 139422531, 215535354, 139570942]
[123585542, 226332800, 231392089, 25442121]
[10106479, 190143267, 242876210, 151652671]
[222119453, 80460225, 47897460, 121847658]
[204923669, 50635880, 156536157, 213569685]
[84732876, 16710477, 161430171, 9484964]
[239208748, 140345608, 11321520, 114795487]
[194815188, 22571434, 65947782, 36482558]
[185021265, 120449815, 109402407, 40482400]
[13886713, 84410896, 170440011, 222154608]
[140347209, 25798347, 35216298, 151983138]
[231488027, 32101784, 95034900, 73109929]
[97733179, 60584128, 66335584, 55049269]
[49431804, 246457812, 177362205, 31835331]
[169744084, 52786665, 154800164, 96044022]
[245186357, 104175749, 170891995, 212154307]
[173377106, 79340372, 5499748, 110856420]
[13886713, 84410896, 240084283, 4658901]
[139255779, 168173206, 225516292, 105337839]
[10971906, 167142189, 19053199, 173924234]
[63174497, 133172007, 24939800, 84590400]
[115889120, 41666144, 248898062, 12512726]
[96343362, 204324079, 66426087, 219487498]
[145423894, 69234537, 128632445, 151339671]
[25001273, 6626874, 19585353, 148625904]
[102042198, 246277992, 134192095, 66971714]
[72760936, 3767875, 33619245, 132662969]
[18782487, 99425399, 158408151, 116621476]
[102428331, 177733082, 77412540, 56738320]
[48376133, 238699841, 45185333, 152210168]
[182613668, 241030659, 8645350, 43484232]
[139255779, 148161601, 193845292, 172469848]
[228705482, 141241734, 72973419, 96055261]
[90480851, 84672421, 120781503, 40539765]
[112000692, 137625108, 152026346, 206010758]
[94970487, 8847874, 92398314, 123646237]
[99046567, 139422531, 215535354, 135877325]
[13109669, 214844984, 183030364, 105205751]
[115889120, 41666144, 90214911, 158544089]
[226583776, 127890130, 155550477, 141284426]
[83222023, 31285400, 141931448, 53390147]
[83435517, 31853407, 117969850, 36615080]
[96343362, 100486110, 213236602, 24901115]
[243437450, 43358678, 118231418, 105447543]
[90480851, 84672421, 120781503, 54170436]
[88279509, 60221365, 174908145, 74108342]
[214018668, 83299561, 183713552, 192973470]
[163042645, 87527887, 148128611, 234925080]
[13109669, 214844984, 195175909, 41449859]
[152865647, 34304426, 62534149, 218627761]
[85279524, 136537575, 155460341, 15461139]
[121690776, 99657203, 206690793, 201249912]
[242767556, 223313203, 181976474, 61599221]
[161888310, 59938753, 23354608, 180116526]
[111584673, 59739155, 89808464, 225336832]
[74329510, 39112394, 143983921, 24424829]
[176878569, 107188144, 95985101, 134968785]
[202934950, 97398191, 24365021, 230050587]
[225534006, 51753866, 37997147, 224068182]
[226962391, 159214288, 178842535, 64698393]
[211510271, 200640855, 93455200, 97370272]
[64151556, 214470560, 42608089, 29567580]
[187793648, 164851756, 145752835, 193390836]
[84732876, 229889095, 217748667, 184664854]
[173377106, 79340372, 96841640, 102930521]
[104573498, 192955018, 133710613, 153227729]
[167539219, 200713290, 145776618, 100580963]
[205226715, 6410317, 33411996, 204028391]
[25001273, 6626874, 144966148, 138547276]
[176878569, 107188144, 57098315, 83149351]
[84732876, 241789311, 87079981, 72064290]
[163042645, 131275937, 42505742, 132906500]
[92409577, 36859405, 163744403, 176963201]
[20195691, 76067494, 114991732, 192744576]
[173377106, 79340372, 162673161, 127792045]
[19589958, 56927136, 110355028, 169169839]
[160482675, 174482424, 173222241, 198649724]
[22619776, 75911925, 86276441, 194232289]
[32676012, 181814671, 159786182, 69500975]
[70079855, 233096751, 143763831, 97890408]
[139407978, 13422933, 168235173, 176997015]
[60417925, 159601639, 127365411, 187218585]
[118692768, 135569123, 179162329, 232666858]
[99697683, 8582985, 171381387, 89827909]
[133122770, 209931687, 246736827, 90272736]
[176878569, 107188144, 95985101, 89278058]
[115889120, 41666144, 248898062, 241683343]
[140347209, 25798347, 4746789, 89298720]
[189558414, 165918446, 66885729]
[20975483, 40976009, 116694128, 199687256]
[182135464, 23511708, 248872086, 101633987]
[218922006, 56951424, 40979271, 82692402]
[136727690, 26278986, 2850958, 129355003]
[22619776, 37360844, 82301377, 88764573]
[48016099, 12649474, 85854525, 187952553]
[205407009, 243689949, 194850606, 60906263]
[121690776, 115201947, 67731008, 121337576]
[43279741, 54733268, 15141126, 236426124]
[60417925, 238812475, 212307483, 70941368]
[83435517, 31853407, 117969850, 54714322]
[169367494, 62025314, 17623635, 138856827]
[228705482, 162198097, 43176297, 38326399]
[90480851, 84672421, 9171396, 104549439]
[174915493, 151627699, 224065373, 25558017]
[85998254, 248045083, 23181581, 157400937]
[169367494, 62025314, 17623635, 75866412]
[243437450, 43358678, 118231418, 34664951]
[167539219, 192052900, 155852712, 6691973]
[173377106, 79340372, 5499748, 96501641]
[123288860, 93305486, 184549664, 137712917]
[240973929, 83532539, 32527346, 59554349]
[220047070, 171574254, 218849336, 107059419]
[181938804, 163199325, 7112223, 124945213]
[49431804, 239753856, 240462548, 121431313]
[239554898, 231847501, 23186257, 90275280]
[243437450, 43358678, 118231418, 111693878]
[85998254, 248045083, 25312165, 7720714]
[230911772, 149319629, 241600396, 110435707]
[124619536, 130322199, 109093245, 148265964]
[154551859, 132819502, 6276547, 8794327]
[222119453, 85409032, 82869299, 83638292]
[211316160, 65884239, 87865373, 154483523]
[49431804, 239753856, 105078153, 238313099]
[164878588, 229867315, 18985368, 13378390]
[181938804, 60690532, 76340025, 5756219]
[8685447, 234393374, 17927912, 83330347]
[102428331, 177733082, 47880734, 182751777]
[86090961, 198884680, 203601935, 238659927]
[211804832, 138574305, 56455960, 132113199]
[173651877, 210339074, 129188477, 31359044]
[149858644, 196436553, 182379394, 218919804]
[84448557, 165858519, 165288482, 248389630]
[77215159, 82659043, 46865100, 225433738]
[125742946, 13189513, 91868460, 231762207]
[139255779, 117323211, 186374400, 211435740]
[152760441, 85947700, 197971879, 82537666]
[58430490, 28910503, 198642635, 110027054]
[239393237, 197938988, 110381922, 15146889]
[108346240, 182739968, 124173827, 188995168]
[162374829, 40832358, 6017813, 65204718]
[185021265, 120449815, 33146577, 135484704]
[60417925, 70729437, 195152800, 105201043]
[19078720, 176587752, 119266545, 214625481]
[112000692, 137625108, 103188008, 243337375]
[84448557, 165858519, 165288482, 165857834]
[211804832, 138574305, 56455960, 57163130]
[181938804, 60690532, 3234793, 173058286]
[16205631, 11382290, 21291978, 97902681]
[231488027, 32101784, 95034900, 190695528]
[113588501, 150903877, 15899272, 167859401]
[121773903, 154727771, 23179543, 60928386]
[59717361, 134711651, 229653947, 52666792]
[154551859, 132819502, 55612164, 228103393]
[149858644, 196436553, 82718731, 12624358]
[136727690, 26278986, 2850958, 53752570]
[140347209, 25798347, 35216298, 21761335]
[148907630, 143141347, 51124938, 38237216]
[204923669, 241002532, 207479341, 73532617]
[166462820, 132071187, 85081167, 74156603]
[181938804, 163199325, 200191403, 208956080]
[20975483, 21156051, 161360286, 122456519]
[181938804, 163199325, 200191403, 63908711]
[90480851, 54626283, 166296669, 190285531]
[236794042, 165328491, 166919791, 222537086]
[224376413, 15682689, 18147081, 221382061]
[150812197, 121922710, 149969927, 238782927]
[25001273, 6626874, 144966148, 184437868]
[214018668, 83299561, 183713552, 115198302]
[76710225, 61686088, 90414728, 238064659]
[245186357, 51214878, 85245345, 38092892]
[74869342, 30527162, 220755953, 117513309]
[233481409, 223580591, 100428466, 108806356]
[163813705, 132076665, 238635194, 63211990]
[80803338, 160821069, 210061502, 196787869]
[133122770, 209931687, 246736827, 74713088]
[239393237, 164714934, 224904743, 27314302]
[173377106, 208385463, 241784845, 529236]
[175547192, 36313437, 58613963, 102900217]
[185021265, 120449815, 109402407, 238365880]
[42779529, 94357672, 222611044, 135100318]
[20621167, 224126767, 65238341, 170227809]
[223787457, 102279757, 212932675, 161598288]
[108304558, 205317970, 38487022, 246598036]
[196525588, 123491644, 63790639, 23132916]
[148907630, 46740253, 81010026, 132562239]
[106261171, 44990710, 105256267, 80407664]
[25353857, 25548869, 12019275, 138840647]
[20649053, 35565090, 23734703, 191372038]
[121690776, 99657203, 206690793, 8518443]
[9953629, 20319404, 239906282, 91931733]
[162649472, 94017805, 56418915, 26220756]
[22619776, 37360844, 94210235, 195658952]
[148907630, 143141347, 97122453, 119484375]
[49986552, 151382489, 101485566, 200113983]
[213579804, 244349371, 165578575, 125211980]
[20649053, 38514294, 15960983, 15038043]
[47163196, 31168336, 87938622, 48947073]
[139255779, 10547589, 17697623, 97244227]
[108906837, 93537068, 238985688, 108375366]
[21720706, 145548288, 78157230, 166358246]
[84732876, 229889095, 137424271, 79707979]
[28939697, 123364048, 185338091, 205988920]
[194815188, 22571434, 65947782, 160699826]
[139255779, 10547589, 127972107, 116480538]
[169492383, 134805362, 204695085, 38198347]
[121690776, 115201947, 225562333, 134890272]
[13886713, 84410896, 181230399, 159291350]
[49431804, 246457812, 60530307, 224761572]
[170206712, 12111425, 193370944, 188481824]
[239196886, 125080126, 85955138, 40541168]
[20621167, 160721844, 173077110, 154733982]
[10737719, 216304733, 125512898, 84898111]
[171272310, 63221876, 221519298, 100312723]
[123465332, 65575915, 12715842, 231192631]
[213662353, 24528257, 112394546, 45442401]
[195122300, 132357371, 231693937, 37286641]
[42239749, 105866649, 145566431, 34908404]
[139255779, 91820978, 191620793, 4012754]
[118348159, 41843502, 198222345, 217761419]
[233262282, 175781065, 110019003, 136091622]
[65902455, 211625757, 180990553, 222001284]
[63945555, 43536129, 233567826, 203156756]
[31306188, 77504286, 65644375, 175231143]
[139407978, 30753859, 146083603, 4103048]
[164878588, 245665971, 83403291, 186153873]
[32676012, 43798277, 152559849, 244310603]
[83228600, 3760306, 191373456, 135868057]
[25353857, 25548869, 57635100, 119435558]
[174915493, 120643602, 47576843, 185180186]
[173377106, 79340372, 5499748, 69895035]
[133122770, 110032371, 242836336, 98933639]
[74869342, 30527162, 33520167, 194858367]
[173377106, 227979404, 55409189, 155641295]
[164878588, 180251660, 91094660, 34959192]
[80810737, 179338136, 62663263, 35167647]
[155939215, 2597427, 107088782, 118686356]
[195122300, 8092110, 93657706, 85907132]
[240322167, 86612572, 64699076, 216364279]
[112868826, 66077729, 180618289, 63284814]
[163813705, 132076665, 238635194, 225337145]
[239393237, 164714934, 169933436, 248155425]
[92642016, 202561875, 231622379, 141288782]
[205226715, 6410317, 167501455, 134936504]
[169717436, 214896517, 160185875, 218150587]
[20975483, 21156051, 161360286, 237289009]
[21720706, 242384619, 102900038, 232551024]
[245186357, 53095622, 48374985, 158561884]
[213579804, 244349371, 165578575, 106451319]
[121975721, 14824860, 73209884, 115692975]
[20621167, 160721844, 173077110, 100102728]
[23593792, 95119995, 144724001, 12863429]
[239554898, 102907710, 176666416, 222427033]
[141361673, 162202163, 38490121, 70812908]
[20649053, 38514294, 184996350, 166867412]
[60417925, 190170276, 95151468, 72580423]
[183340201, 189313754, 171136531, 212999458]
[22619776, 109555255, 163654957, 192050440]
[48016099, 60612335, 123822430, 221721951]
[10737719, 216304733, 179794090, 168316979]
[213112826, 25516838, 152287638, 114775498]
[72760936, 139060137, 35863467, 172547926]
[74869342, 30527162, 33520167, 193848877]
[102428331, 177733082, 129251195, 215236002]
[121690776, 115201947, 67731008, 37312057]
[162649472, 196857788, 94240583, 219560580]
[172696320, 32584832, 9138130, 210820978]
[169744084, 194877969, 24098647, 191184794]
[160482675, 152741116, 87144591, 41964131]
[96343362, 100486110, 213236602, 118348423]
[243437450, 183223320, 106088173, 178199475]
[40401329, 76040311, 151182696, 222975626]
[20975483, 230656521, 145023674, 49633038]
[222119453, 80460225, 47897460, 88207280]
[13886713, 25432361, 2786859, 68931282]
[112000692, 137625108, 103188008, 180777979]
[25001273, 207839760, 167416073, 73714444]
[183340201, 189313754, 171136531, 159320176]
[161888310, 59938753, 23354608, 198527649]
[172696320, 32584832, 5516567, 15831463]
[166462820, 132071187, 221699968, 130410916]
[84732876, 241789311, 75009246, 187956262]
[18782487, 180228062, 32306155, 8891987]
[19161165, 79144175, 110037532, 165836515]
[121975721, 42062284, 205720792, 7507802]
[92409577, 36859405, 163744403, 134346713]
[121690776, 99657203, 59436915, 237065055]
[58430490, 172895116, 178625316, 191510184]
[16205631, 11382290, 21291978, 235390766]
[18782487, 99425399, 200161434, 167587148]
[32676012, 181814671, 159786182, 76227959]
[19078720, 176587752, 119266545, 42879193]
[243437450, 43358678, 148659420, 193132539]
[31297005, 54490622, 172983530, 176932183]
[92409577, 36859405, 230885280, 166607907]
[90480851, 84672421, 9171396, 225165646]
[88331270, 202267763, 186361529, 61999726]
[118348159, 41843502, 198222345, 26449917]
[169367494, 62025314, 78231942, 222267550]
[101060348, 149510120, 78999704, 91469020]
[218922006, 56951424, 141743022, 116080803]
[80810737, 60516862, 185720481, 247298549]
[239393237, 245592069, 19580322, 218906703]
[27154418, 2070364, 154566045, 100249539]
[139255779, 117323211, 186374400, 223753533]
[145423894, 69234537, 128632445, 173773414]
[9953629, 20319404, 24804670, 209556482]
[163042645, 131275937, 42505742, 55424040]
[214617228, 115880274, 82087836, 181946739]
[18782487, 99425399, 158408151, 168497497]
[245186357, 179224212, 67875021, 45343655]
[245186357, 33815929, 81317813, 224401991]
[182613668, 214215086, 43050540, 24645481]
[167539219, 192052900, 236091323, 11862829]
[172696320, 32584832, 5516567, 79274043]
[190568229, 44761891, 10375334, 168979754]
[31306188, 77504286, 65644375, 244475436]
[112000692, 176164101, 50534932, 204814717]
[21720706, 134383314, 48751401, 187960437]
[123585542, 93817862, 231442116, 240943054]
[42779529, 94357672, 139610103, 238544441]
[125297590, 105327896, 226566196, 204642579]
[60417925, 51741037, 151086464, 87125495]
[184029640, 241795741, 9567256, 89092838]
[121773903, 154727771, 217329572, 209668216]
[111584673, 59739155, 89808464, 127738938]
[119048721, 211230462, 224092800, 200294296]
[63945555, 123653059, 147481113, 5693015]
[239393237, 164714934, 224904743, 117472277]
[233365345, 69179940, 12485674, 21666875]
[146595498, 201312670, 243784883, 248432057]
[181938804, 60690532, 76340025, 79775124]
[197930535, 234635560, 228096494, 102797329]
[59461186, 189110064, 31570655, 77226497]
[25353857, 25548869, 12019275, 245042033]
[240322167, 86612572, 64699076, 94592379]
[82212583, 193617759, 43856109, 234838219]
[169492383, 134805362, 104463455, 200756640]
[239196886, 125080126, 85955138, 115645516]
[10971906, 106455583, 227980092, 227881974]
[151970870, 105653424, 233966811, 124075061]
[169717436, 168877842, 145613447, 11726195]
[19589958, 56927136, 72548603, 118162703]
[174915493, 112884756, 125718975, 47997626]
[40401329, 76040311, 151182696, 396155]
[83435517, 160810926, 179495960, 26862386]
[239196886, 125080126, 85955138, 221989688]
[184452350, 117534910, 85483031, 28638406]
[108304558, 21000924, 73031195, 228551341]
[74329510, 39112394, 1072059, 123327512]
[210253789, 186269903, 135252581, 156773288]
[139255779, 168173206, 225516292, 222098246]
[74869342, 30527162, 33520167, 19461942]
[83435517, 160810926, 179495960, 230779788]
[20649053, 38514294, 184996350, 151628472]
[148907630, 54935486, 74482814, 28880452]
[205972194, 92870195, 23901377, 69832181]
[202934950, 176470526, 50794561, 150856348]
[115917063, 113950444, 190849006, 28011495]
[86090961, 198884680, 203601935, 133324568]
[189558414, 165918446, 240176469, 1770848]
[240973929, 83097505, 11728468, 166029702]
[245186357, 104175749, 33955677, 106613903]
[174915493, 151627699, 224065373, 74191174]
[74869342, 30527162, 44808041, 235105487]
[233262282, 231812234, 70075742, 397443]
[207966434, 70493937, 34137722, 107913115]
[239393237, 197938988, 110381922, 139271137]
[24231581, 15527440, 40703717, 4574562]
[182613668, 118064322, 75889561, 222923441]
[42239749, 151051296, 184950815, 14634197]
[46100675, 180066968, 148279887, 207536409]
[211510271, 40815467, 175548497, 140140459]
[214976764, 232135327, 48081430, 107022911]
[49431804, 239753856, 105078153, 54419308]
[140347209, 95659942, 12181521, 176962228]
[140347209, 25798347, 224420618, 157470129]
[124206638, 48607635, 205159272, 177774781]
[28939697, 123364048, 105642038, 247764792]
[243714234, 117825797, 232941373, 120073632]
[60417925, 190170276, 95151468, 31988283]
[173377106, 79340372, 96841640, 146813259]
[151970870, 105653424, 15676363, 69722181]
[240507357, 88950933, 207300081, 75944008]
[228705482, 162198097, 43176297, 139698866]
[123288860, 93305486, 184549664, 38817622]
[146418165, 238957552, 220070959, 205337874]
[76832338, 137469819, 68844311, 85273869]
[115889120, 99949980, 45607074, 178492258]
[171272310, 63221876, 221519298, 185527660]
[174915493, 10216631, 201309610, 71582273]
[32676012, 43798277, 111181810, 30949958]
[139255779, 168173206, 147301373, 217762013]
[205226715, 6410317, 156606069, 151505914]
[240322167, 86612572, 64699076, 192491340]
[124619536, 212270092, 18763595, 16135899]
[20975483, 40976009, 116694128, 104621325]
[211804832, 103588449, 153329831, 99275088]
[218542507, 210706211, 73665838, 28164994]
[169717436, 168877842, 145613447, 89855329]
[88331270, 202267763, 186361529, 102290446]
[202934950, 97398191, 173870955, 125544775]
[20195691, 248537501, 190763261, 158400393]
[204923669, 50635880, 156536157, 126285967]
[227085835, 146934373, 148571485, 106983571]
[199976190, 80403497, 62774750, 154069120]
[92409577, 127201543, 182608397, 222081709]
[123465332, 65575915, 12715842, 167342611]
[20195691, 248537501, 142218587, 140552190]
[210253789, 186269903, 128671441, 34070659]
[99697683, 8582985, 171381387, 50126922]
[139407978, 28655380, 221952859, 225256195]
[108906837, 199773189, 190953520, 234574556]
[211316160, 178211004, 215157209, 222988105]
[202536968, 98935436, 203276203, 189277753]
[106261171, 138199889, 91015303, 119233803]
[74329510, 39112394, 1072059, 166748609]
[184452350, 102640177, 188451254, 238644116]
[32676012, 195138918, 93193866, 17829718]
[70080086, 16951683, 131322164, 199744271]
[60417925, 96970598, 131008585, 93406368]
[60417925, 96970598, 131008585, 57462653]
[214617228, 115880274, 59132904, 209713398]
[28779114, 129128005, 226220635, 229875345]
[136301248, 173237109, 136774588, 231839067]
[80803338, 160821069, 210061502, 166387481]
[9953629, 20319404, 119777588, 99237457]
[211510271, 40815467, 175548497, 188344612]
[80765703, 141535867, 169906788, 207004814]
[32676012, 195138918, 93193866, 12886654]
[124619536, 130322199, 109093245, 225012515]
[76832338, 137469819, 68844311, 126063382]
[9953629, 20319404, 119777588, 173706068]
[170206712, 12111425, 193370944, 184650816]
[152865647, 217823748, 113572629, 170379140]
[222119453, 80460225, 47897460, 38613133]
[9953629, 20319404, 24804670, 132400613]
[155506535, 10099291, 138238167, 16193311]
[213579804, 244349371, 130584908, 13521670]
[102428331, 177733082, 77412540, 110012859]
[42239749, 105866649, 174361624, 204388527]
[205972194, 92870195, 133973930, 92671010]
[194815188, 22571434, 112058023, 147672695]
[49431804, 246457812, 60530307, 193444107]
[185689250, 229926954, 157537070, 2607974]
[141361673, 162202163, 38490121, 69861125]
[139407978, 206633498, 73323566]
[99046567, 100569622, 65990793, 140740426]
[231488027, 32101784, 95034900, 231891599]
[205972194, 92870195, 133973930, 166795816]
[125297590, 105327896, 199978104, 26880934]
[59461186, 177985189, 35632046, 60740321]
[95299563, 176320675, 19213870, 60937554]
[205407009, 243689949, 194850606, 226546877]
[195122300, 8092110, 111096894, 54860388]
