[23352730, 119400816]
[23352730, 166909107, 58804072]
[92371730, 165264122, 83226127]
[53679069, 15200538, 181337228]
[23352730, 79325002, 28478428]
[92371730, 165264122, 231293974]
[23352730, 119400816, 182572474]
[105174577, 163668261, 84410979]
[23352730, 166909107, 225608813]
[23352730, 166909107, 131349941]
[105174577, 163668261, 4089524]
[105174577, 189996941, 172231327]
[105174577, 189996941, 16491722]
[23352730, 119400816, 165714785]
[23352730, 119400816, 132136450]
[53679069, 15200538, 147556856]
[139546810, 239589720, 237107943]
[23352730, 149792073]
[105174577, 163668261, 237583141]
[105174577, 163668261, 235156980]
[23352730, 119400816, 147816306]
[23352730, 79325002, 207744358]
[23352730, 79325002, 122417259]
[23352730, 79325002, 50892063]
[139546810, 239589720, 1207854]
[23352730, 176157657, 206671658]
[139546810, 239589720, 190508188]
[23352730, 119400816, 202653089]
[23352730, 176157657, 35574779]
[92371730, 165264122, 144284597]
[53679069, 15200538, 35297797]
[92371730, 165264122, 178609101]
[92371730, 165264122, 14909863]
[23352730, 119400816, 43530624]
[53679069, 15200538, 197033531]
[23352730, 79325002, 155731609]
[23352730, 97499502]
[23352730, 38587153]
[23352730, 179223115]
[139546810, 239589720, 38717116]
[105174577, 163668261, 145696220]
[23352730, 119400816, 197489589]
[23352730, 166909107, 246002040]
[105174577, 189996941, 25695587]
[23352730, 176157657, 59410777]
[23352730, 79325002, 77476054]
[105174577, 189996941, 198251248]
[92371730, 165264122, 47187370]
[23352730, 176157657, 54823585]
[23352730, 166909107, 204689617]
[105174577, 163668261, 207236772]
[23352730, 119400816, 27158049]
[23352730, 79325002, 80831119]
[105174577, 189996941, 105255978]
[23352730, 236096600]
[105174577, 189996941, 181737008]
[23352730, 166909107, 191335512]
[23352730, 166909107, 22140678]
[139546810, 239589720, 36870968]
[23352730, 13239220]
[23352730, 119400816, 85093440]
[23352730, 176157657, 178136763]
[23352730, 119400816, 98754453]
[139546810, 239589720, 205779329]
[23352730, 79325002, 94964145]
[105174577, 163668261, 232476139]
[23352730, 119400816, 205662735]
[23352730, 119400816, 27621420]
[105174577, 189996941, 109266003]
[23352730, 79325002, 44546997]
[23352730, 119400816, 192271051]
[53679069, 15200538, 8416830]
[23352730, 176157657, 84233432]
[92371730, 165264122, 220155154]
[23352730, 118386710]
[53679069, 15200538, 172360597]
[23352730, 79325002, 51502675]
[53679069, 15200538, 1215932]
[105174577, 163668261, 127127800]
[92371730, 165264122, 131435133]
[23352730, 176157657, 167317015]
[23352730, 95876040]
[53679069, 15200538, 123159658]
[23352730, 176157657, 224296386]
[23352730, 166909107, 99640435]
[105174577, 163668261, 199103668]
[23352730, 79325002, 69595355]
[53679069, 15200538, 29620400]
[53679069, 15200538, 171673344]
[23352730, 79325002, 23732776]
[23352730, 216970098]
[105174577, 189996941, 55705093]
[105174577, 163668261, 231251867]
[23352730, 79325002, 69547263]
[92371730, 165264122, 226141768]
[23352730, 79325002, 189448059]
[92371730, 165264122, 186816896]
[23352730, 166909107, 217907629]
[105174577, 189996941, 45431587]
[105174577, 189996941, 37477467]
[23352730, 119400816, 235456510]
[105174577, 163668261, 40588914]
[139546810, 239589720, 199809428]
[92371730, 165264122, 200725381]
[23352730, 166909107, 202565843]
[23352730, 119400816, 134971272]
[92371730, 165264122, 130417930]
[23352730, 119400816, 172930954]
[23352730, 176157657, 116838067]
[23352730, 166909107, 239492579]
[53679069, 15200538, 245274870]
[23352730, 119400816, 122540477]
[23352730, 119400816, 72396470]
[23352730, 22772198]
[105174577, 189996941, 65198844]
[23352730, 176157657, 7587645]
[139546810, 239589720, 244045241]
[23352730, 166909107, 239409586]
[105174577, 189996941, 139115695]
[139546810, 239589720, 100422938]
[105174577, 189996941, 54547539]
[23352730, 79325002, 165634932]
[23352730, 166909107, 2167961]
[23352730, 166909107, 135156875]
[23352730, 79325002, 141522177]
[23352730, 166909107, 18803549]
[23352730, 79325002, 176753000]
[23352730, 166909107, 140946397]
[23352730, 166909107, 204347487]
[139546810, 239589720, 127770986]
[23352730, 166909107, 29061252]
[23352730, 176157657, 150179333]
[23352730, 166909107, 140817525]
[105174577, 163668261, 117354330]
[105174577, 163668261, 77460059]
[23352730, 79325002, 19718937]
[139546810, 239589720, 139216506]
[23352730, 126697336]
[105174577, 163668261, 140280689]
[105174577, 163668261, 138763524]
[23352730, 176157657, 123465812]
[139546810, 239589720, 92584878]
[105174577, 189996941, 166410431]
[23352730, 166909107, 33944045]
[23352730, 176157657, 201040122]
[105174577, 189996941, 107772198]
[53679069, 15200538, 141231977]
[23352730, 166909107, 100532660]
[105174577, 163668261, 192057999]
[23352730, 119400816, 76910956]
[23352730, 79325002, 114536618]
[92371730, 165264122, 141404487]
[92371730, 165264122, 198611930]
[92371730, 165264122, 239858838]
[105174577, 163668261, 58728057]
[23352730, 79325002, 235731480]
[23352730, 166909107, 145943601]
[23352730, 176157657, 174171429]
[23352730, 176157657, 162065031]
[53679069, 15200538, 121962467]
[139546810, 239589720, 191544215]
[23352730, 70812987]
[53679069, 15200538, 102443321]
[23352730, 177074620]
[23352730, 119400816, 97464700]
[105174577, 163668261, 213875030]
[23352730, 119400816, 244726066]
[23352730, 119400816, 137978380]
[23352730, 227009292]
[23352730, 176157657, 113011950]
[92371730, 165264122, 229752416]
[23352730, 119400816, 96717934]
[105174577, 163668261, 99665325]
[92371730, 165264122, 14660189]
[23352730, 81806845]
[23352730, 79325002, 76514078]
[23352730, 176157657, 190265851]
[53679069, 15200538, 214429082]
[23352730, 176157657, 185753643]
[105174577, 189996941, 135064208]
[23352730, 176157657, 37152777]
[23352730, 79325002, 140425563]
[92371730, 165264122, 108717403]
[23352730, 176157657, 47999235]
[105174577, 189996941, 89703184]
[23352730, 56370625]
[23352730, 79325002, 34386743]
[23352730, 119400816, 231234982]
[23352730, 176157657, 165295753]
[23352730, 176157657, 114213086]
[23352730, 166909107, 20686995]
[23352730, 26693587]
[53679069, 15200538, 231118651]
[53679069, 15200538, 83810477]
[92371730, 165264122, 142442887]
[23352730, 166909107, 114265787]
[105174577, 163668261, 147463561]
[23352730, 166909107, 159321795]
[105174577, 189996941, 61945464]
[23352730, 176157657, 145969510]
[23352730, 176157657, 237499174]
[23352730, 79325002, 76784465]
[53679069, 15200538, 45667896]
[23352730, 119400816, 35792827]
[23352730, 166909107, 152020060]
[23352730, 166909107, 30237107]
[23352730, 85630039]
[23352730, 176157657, 189886770]
[105174577, 189996941, 136056890]
[23352730, 166909107, 217611734]
[105174577, 163668261, 99951368]
[105174577, 189996941, 14591553]
[105174577, 163668261, 108923041]
[139546810, 239589720, 98724176]
[105174577, 189996941, 155858079]
[92371730, 165264122, 134565626]
[92371730, 165264122, 189193682]
[105174577, 163668261, 248424778]
[105174577, 189996941, 151535035]
[105174577, 189996941, 76312878]
[105174577, 189996941, 176504740]
[23352730, 176157657, 81895137]
[105174577, 163668261, 173369658]
[105174577, 163668261, 118893058]
[139546810, 239589720, 145791464]
[23352730, 139319401]
[139546810, 239589720, 157654448]
[92371730, 165264122, 120069617]
[139546810, 239589720, 141655707]
[105174577, 163668261, 201549822]
[105174577, 163668261, 175460807]
[92371730, 165264122, 77166666]
[105174577, 163668261, 207473608]
[23352730, 176157657, 158942025]
[92371730, 165264122, 180111235]
[53679069, 15200538, 218044848]
[23352730, 205392787]
[23352730, 74342907]
[139546810, 239589720, 118269165]
[92371730, 165264122, 1851892]
[23352730, 183152499]
[139546810, 239589720, 110540459]
[105174577, 163668261, 172189356]
[23352730, 176157657, 63075678]
[92371730, 165264122, 186969588]
[105174577, 189996941, 142699616]
[92371730, 165264122, 215413593]
[23352730, 166909107, 148503259]
[23352730, 79325002, 233124999]
[139546810, 239589720, 23925951]
[23352730, 82087354]
[53679069, 15200538, 145779804]
[92371730, 165264122, 90718953]
[92371730, 165264122, 212108612]
[53679069, 15200538, 214908221]
[23352730, 166909107, 218999533]
[23352730, 136248970]
[23352730, 176157657, 115473818]
[23352730, 176157657, 119410083]
[23352730, 79325002, 149271095]
[23352730, 119400816, 134335573]
[139546810, 239589720, 182681912]
[23352730, 166909107, 4486522]
[92371730, 165264122, 101479589]
[105174577, 163668261, 89492930]
[53679069, 15200538, 131037946]
[139546810, 239589720, 65541068]
[23352730, 180736761]
[105174577, 163668261, 64028081]
[92371730, 165264122, 138339397]
[139546810, 239589720, 51961533]
[105174577, 189996941, 230496662]
[23352730, 119400816, 31416175]
[23352730, 166909107, 177730416]
[105174577, 189996941, 109894229]
[53679069, 15200538, 43148934]
[23352730, 176157657, 64915330]
[139546810, 239589720, 194261023]
[139546810, 239589720, 151874512]
[139546810, 239589720, 36379999]
[23352730, 79325002, 203009945]
[105174577, 163668261, 125299354]
[23352730, 79325002, 27911890]
[139546810, 239589720, 167441434]
[139546810, 239589720, 99573207]
[23352730, 79325002, 49799279]
[53679069, 15200538, 54446488]
[105174577, 189996941, 60867432]
[105174577, 163668261, 33639289]
[23352730, 119400816, 182774652]
[105174577, 189996941, 151486503]
[23352730, 119400816, 17887651]
[23352730, 200292586]
[23352730, 119400816, 107494531]
[53679069, 15200538, 63506701]
[23352730, 119400816, 65021517]
[23352730, 79325002, 707216]
[105174577, 163668261, 192039879]
[23352730, 79325002, 20567481]
[23352730, 119400816, 133860873]
[92371730, 165264122, 108064797]
[23352730, 79325002, 97714541]
[92371730, 165264122, 20435689]
[53679069, 15200538, 58779326]
[92371730, 165264122, 223442486]
[92371730, 165264122, 24061500]
[23352730, 166909107, 147933057]
[23352730, 79325002, 140872856]
[105174577, 189996941, 199431359]
[23352730, 166909107, 154387356]
[23352730, 79325002, 160249345]
[53679069, 15200538, 218088333]
[23352730, 166909107, 157973652]
[53679069, 15200538, 55094807]
[139546810, 239589720, 133551693]
[105174577, 163668261, 94693435]
[23352730, 79325002, 64531007]
[23352730, 79325002, 195686028]
[23352730, 79325002, 194673048]
[23352730, 79325002, 150989209]
[105174577, 163668261, 132160696]
[23352730, 188074539]
[139546810, 239589720, 110974619]
[105174577, 189996941, 82078190]
[23352730, 200984451]
[23352730, 163914784]
[23352730, 166909107, 239216753]
[92371730, 165264122, 102362968]
[105174577, 163668261, 16192466]
[23352730, 79325002, 58024189]
[92371730, 165264122, 216985359]
[53679069, 15200538, 105543586]
[105174577, 189996941, 10614645]
[105174577, 163668261, 96595882]
[23352730, 79325002, 172127556]
[23352730, 166909107, 51592041]
[139546810, 239589720, 234436702]
[23352730, 166909107, 118825557]
[23352730, 119400816, 196721436]
[23352730, 79325002, 137688743]
[139546810, 239589720, 169509915]
[139546810, 239589720, 92111981]
[23352730, 102026743]
[139546810, 239589720, 140233738]
[139546810, 239589720, 51005556]
[23352730, 176157657, 64640175]
[23352730, 166909107, 103313307]
[23352730, 79325002, 88914708]
[23352730, 119400816, 132243250]
[53679069, 15200538, 38293935]
[53679069, 15200538, 80003108]
[23352730, 166909107, 201800524]
[105174577, 189996941, 195802707]
[105174577, 189996941, 207011241]
[53679069, 15200538, 191655026]
[23352730, 176157657, 12242351]
[23352730, 176157657, 81529811]
[23352730, 176157657, 167532815]
[105174577, 163668261, 31043182]
[105174577, 189996941, 163373973]
[23352730, 231586942]
[23352730, 166909107, 110802915]
[23352730, 79325002, 141996705]
[23352730, 176157657, 30138912]
[53679069, 15200538, 132385213]
[23352730, 79325002, 9508091]
[23352730, 109247555]
[23352730, 119400816, 135310249]
[139546810, 239589720, 112194282]
[23352730, 79325002, 10969567]
[105174577, 163668261, 75803009]
[53679069, 15200538, 174938668]
[53679069, 15200538, 42658352]
[105174577, 163668261, 82882792]
[23352730, 119400816, 177101079]
[23352730, 166909107, 175489672]
[23352730, 119400816, 63863046]
[23352730, 176157657, 215071107]
[53679069, 15200538, 170812808]
[23352730, 79325002, 243351628]
[92371730, 165264122, 196973999]
[23352730, 176157657, 239542000]
[23352730, 119400816, 20528808]
[53679069, 15200538, 24843979]
[105174577, 163668261, 195527343]
[105174577, 189996941, 95818367]
[23352730, 119400816, 214868684]
[53679069, 15200538, 10090856]
[139546810, 239589720, 243607035]
[53679069, 15200538, 196199860]
[105174577, 189996941, 149682916]
[105174577, 163668261, 43465858]
[53679069, 15200538, 148051644]
[53679069, 15200538, 59758588]
[105174577, 189996941, 236564505]
[92371730, 165264122, 56438477]
[53679069, 15200538, 102292520]
[23352730, 79325002, 165812679]
[105174577, 189996941, 95884081]
[53679069, 15200538, 224476143]
[23352730, 119400816, 90761502]
[23352730, 166909107, 129741066]
[105174577, 189996941, 69033531]
[105174577, 189996941, 99624241]
[23352730, 119400816, 188275030]
[23352730, 79325002, 9806138]
[139546810, 239589720, 215606585]
[23352730, 166909107, 92006784]
[105174577, 189996941, 173583649]
[23352730, 166909107, 93902623]
[23352730, 79325002, 199489283]
[53679069, 15200538, 60626019]
[23352730, 191949005]
[23352730, 166909107, 71631568]
[139546810, 239589720, 197631299]
[23352730, 166909107, 124549043]
[53679069, 15200538, 190091531]
[139546810, 239589720, 242164795]
[105174577, 189996941, 234097423]
[105174577, 189996941, 151885454]
[105174577, 163668261, 71942998]
[23352730, 176157657, 209491023]
[23352730, 64857498]
[92371730, 165264122, 227113518]
[23352730, 79325002, 211809126]
[23352730, 119400816, 141476280]
[53679069, 15200538, 240425460]
[23352730, 118784795]
[92371730, 165264122, 112529581]
[23352730, 176157657, 23916456]
[53679069, 15200538, 30972277]
[105174577, 189996941, 199586862]
[92371730, 165264122, 108243745]
[105174577, 163668261, 71323848]
[92371730, 165264122, 124750618]
[23352730, 176157657, 165206186]
[23352730, 166909107, 216891249]
[23352730, 166909107, 8156765]
[53679069, 15200538, 42827294]
[23352730, 166909107, 246159089]
[23352730, 248627624]
[53679069, 15200538, 228970618]
[139546810, 239589720, 81366539]
[23352730, 119400816, 134516408]
[23352730, 79325002, 85325327]
[105174577, 189996941, 170541811]
[23352730, 176157657, 72343223]
[23352730, 176157657, 27303015]
[23352730, 176157657, 247641178]
[23352730, 119400816, 131788618]
[23352730, 79325002, 89717631]
[139546810, 239589720, 126717608]
[23352730, 176157657, 40773609]
[23352730, 79325002, 86283423]
[53679069, 15200538, 141839737]
[53679069, 15200538, 78813529]
[53679069, 15200538, 149253122]
[23352730, 166909107, 108181724]
[53679069, 15200538, 98331251]
[53679069, 15200538, 33383019]
[23352730, 176157657, 248125471]
[105174577, 163668261, 7558362]
[23352730, 119400816, 206866778]
[92371730, 165264122, 150768900]
[23352730, 176157657, 214494234]
[23352730, 212908254]
[105174577, 189996941, 201618930]
[23352730, 176157657, 239559196]
[92371730, 165264122, 45729116]
[105174577, 163668261, 20902940]
[105174577, 189996941, 117972956]
[105174577, 163668261, 81509215]
[139546810, 239589720, 205834212]
[23352730, 180590418]
[23352730, 166909107, 82428595]
[105174577, 189996941, 70868245]
[23352730, 119400816, 118262509]
[23352730, 79325002, 178621948]
[23352730, 130982079]
[23352730, 176157657, 1999087]
[23352730, 194632326]
[23352730, 79325002, 182335962]
[92371730, 165264122, 27013555]
[92371730, 165264122, 204789598]
[23352730, 176157657, 153009156]
[92371730, 165264122, 192122337]
[23352730, 166909107, 208998441]
[23352730, 176157657, 114964078]
[139546810, 239589720, 214662848]
[92371730, 165264122, 208987593]
[23352730, 176157657, 22878961]
[23352730, 166909107, 174890587]
[23352730, 176157657, 155359386]
[139546810, 239589720, 225975806]
[23352730, 119400816, 155255483]
[23352730, 176157657, 4939696]
[23352730, 119400816, 51166099]
[53679069, 15200538, 97107858]
[53679069, 15200538, 28404228]
[105174577, 163668261, 226453738]
[92371730, 165264122, 116980539]
[23352730, 166909107, 187215456]
[139546810, 239589720, 23906771]
[92371730, 165264122, 134708541]
[105174577, 163668261, 3933487]
[23352730, 166909107, 206268664]
[23352730, 119400816, 140131133]
[53679069, 15200538, 146115221]
[53679069, 15200538, 28631417]
[23352730, 83796373]
[53679069, 15200538, 6975837]
[23352730, 79325002, 48051547]
[23352730, 79325002, 135957235]
[139546810, 239589720, 201423017]
[23352730, 205246731]
[23352730, 79325002, 175572458]
[105174577, 189996941, 61790974]
[92371730, 165264122, 236147712]
[53679069, 15200538, 1080101]
[105174577, 163668261, 71753928]
[105174577, 163668261, 209285764]
[53679069, 15200538, 206632127]
[23352730, 161207335]
[23352730, 69151391]
[23352730, 166909107, 167952709]
[23352730, 176157657, 1600996]
[139546810, 239589720, 132342544]
[92371730, 165264122, 14428153]
[23352730, 166909107, 179301922]
[23352730, 51437281]
[92371730, 165264122, 114358640]
[53679069, 15200538, 85257462]
[139546810, 239589720, 124064464]
[92371730, 165264122, 171900519]
[23352730, 176157657, 148826723]
[23352730, 50152169]
[139546810, 239589720, 240494340]
[23352730, 176157657, 38432856]
[23352730, 166909107, 16716340]
[23352730, 176157657, 210809850]
[139546810, 239589720, 89789815]
[139546810, 239589720, 97429160]
[92371730, 165264122, 56842996]
[105174577, 189996941, 197964176]
[23352730, 79325002, 134033080]
[23352730, 119400816, 27439758]
[92371730, 165264122, 243742221]
[53679069, 15200538, 125773815]
[23352730, 79325002, 215919149]
[23352730, 176157657, 207964115]
[23352730, 119400816, 219548542]
[92371730, 165264122, 177851164]
[105174577, 189996941, 151856296]
[53679069, 15200538, 45181772]
[53679069, 15200538, 37193173]
[23352730, 187981200]
[105174577, 163668261, 143023001]
[23352730, 149890327]
[53679069, 15200538, 17569662]
[105174577, 189996941, 118101438]
[23352730, 166909107, 166049024]
[23352730, 162859871]
[23352730, 166909107, 226856830]
[23352730, 79325002, 211316602]
[92371730, 165264122, 241476638]
[92371730, 165264122, 169263611]
[139546810, 239589720, 211297616]
[92371730, 165264122, 48680896]
[23352730, 176157657, 105993429]
[105174577, 189996941, 111406523]
[92371730, 165264122, 148503102]
[105174577, 189996941, 166930367]
[23352730, 79325002, 189936345]
[23352730, 79325002, 175900194]
[139546810, 239589720, 223397434]
[139546810, 239589720, 38547100]
[23352730, 166909107, 224984725]
[92371730, 165264122, 1082255]
[23352730, 119400816, 77860236]
[53679069, 15200538, 136972212]
[92371730, 165264122, 23763031]
[23352730, 176157657, 13841162]
[23352730, 79325002, 167310496]
[23352730, 176157657, 34780871]
[23352730, 140705442]
[23352730, 79325002, 56744968]
[23352730, 166909107, 50787416]
[139546810, 239589720, 194147906]
[23352730, 48388874]
[23352730, 79325002, 206451022]
[139546810, 239589720, 83860840]
[53679069, 15200538, 235577225]
[23352730, 166909107, 212424304]
[23352730, 166909107, 86882013]
[23352730, 119400816, 210301276]
[23352730, 79325002, 238180361]
[23352730, 176157657, 2092109]
[23352730, 228621972]
[53679069, 15200538, 233022584]
[105174577, 163668261, 161201550]
[23352730, 79325002, 199986919]
[23352730, 101710008]
[23352730, 176157657, 61358312]
[139546810, 239589720, 232420151]
[105174577, 189996941, 199943306]
[23352730, 79325002, 37080435]
[105174577, 163668261, 2200828]
[105174577, 189996941, 102282777]
[23352730, 166909107, 67852295]
[92371730, 165264122, 248410339]
[105174577, 189996941, 229687378]
[23352730, 119400816, 38383601]
[23352730, 166909107, 242680432]
[92371730, 165264122, 139520498]
[23352730, 119400816, 99003894]
[92371730, 165264122, 138595727]
[139546810, 239589720, 44548717]
[23352730, 105837871]
[105174577, 163668261, 101118185]
[92371730, 165264122, 79953471]
[23352730, 176157657, 211486967]
[105174577, 189996941, 220040094]
[105174577, 189996941, 226360495]
[53679069, 15200538, 66928325]
[23352730, 79325002, 143769687]
[23352730, 176157657, 54449510]
[105174577, 163668261, 48358147]
[139546810, 239589720, 86130067]
[139546810, 239589720, 60085780]
[23352730, 79325002, 131605730]
[23352730, 166909107, 24186754]
[23352730, 166909107, 30952504]
[92371730, 165264122, 61060266]
[139546810, 239589720, 237088462]
[53679069, 15200538, 43974883]
[23352730, 79325002, 56543512]
[23352730, 79325002, 18561104]
[23352730, 119400816, 14315817]
[92371730, 165264122, 88691045]
[105174577, 163668261, 241900441]
[23352730, 119400816, 197520453]
[23352730, 119400816, 45322917]
[139546810, 239589720, 83002192]
[105174577, 163668261, 111531034]
[23352730, 119400816, 237174358]
[92371730, 165264122, 192489767]
[23352730, 190781516]
[23352730, 176157657, 218861996]
[105174577, 189996941, 94787572]
[53679069, 15200538, 61967809]
[105174577, 189996941, 94061679]
[23352730, 79325002, 246844058]
[23352730, 176157657, 200701264]
[92371730, 165264122, 133136482]
[23352730, 137109061]
[139546810, 239589720, 83848140]
[23352730, 79325002, 184929891]
[23352730, 212504003]
[105174577, 163668261, 185164108]
[105174577, 163668261, 141707461]
[92371730, 165264122, 217872276]
[105174577, 163668261, 122578210]
[23352730, 166909107, 8580913]
[23352730, 79325002, 51011636]
[92371730, 165264122, 188039501]
[23352730, 176157657, 239146469]
[23352730, 119400816, 114686285]
[139546810, 239589720, 223016476]
[23352730, 166909107, 179428354]
[23352730, 176157657, 94289103]
[23352730, 166909107, 145282823]
[105174577, 163668261, 30978151]
[105174577, 189996941, 34846360]
[23352730, 79325002, 109568416]
[105174577, 189996941, 163524232]
[23352730, 79325002, 177954183]
[105174577, 189996941, 81433596]
[23352730, 79325002, 196481305]
[23352730, 79325002, 97504761]
[23352730, 119400816, 206244142]
[23352730, 176442783]
[92371730, 165264122, 188747580]
[23352730, 176157657, 84637548]
[53679069, 15200538, 95620015]
[23352730, 205651742]
[23352730, 119400816, 182968927]
[23352730, 79325002, 232019171]
[53679069, 15200538, 234680593]
[23352730, 166909107, 63193811]
[23352730, 79325002, 109752402]
[92371730, 165264122, 122818151]
[92371730, 165264122, 217109140]
[23352730, 119400816, 175727403]
[23352730, 166909107, 154115049]
[92371730, 165264122, 21744740]
[92371730, 165264122, 87794104]
[23352730, 176157657, 187687833]
[105174577, 163668261, 38507833]
[105174577, 189996941, 195979679]
[92371730, 165264122, 152954329]
[105174577, 189996941, 57258853]
[53679069, 15200538, 87078939]
[105174577, 163668261, 17226550]
[105174577, 189996941, 59448786]
[105174577, 189996941, 11991222]
[23352730, 119400816, 139063105]
[23352730, 141051412]
[23352730, 242002939]
[105174577, 189996941, 207436439]
[139546810, 239589720, 159328142]
[53679069, 15200538, 96054640]
[23352730, 166909107, 53203198]
[23352730, 119400816, 165159523]
[23352730, 166909107, 39702945]
[105174577, 189996941, 217791623]
[139546810, 239589720, 161778071]
[92371730, 165264122, 74497130]
[23352730, 166909107, 146906021]
[23352730, 176157657, 196005555]
[23352730, 176157657, 135526022]
[105174577, 163668261, 224658623]
[139546810, 239589720, 123184859]
[23352730, 176157657, 81263039]
[139546810, 239589720, 180143381]
[105174577, 189996941, 164586574]
[23352730, 176157657, 213553776]
[23352730, 79325002, 51892586]
[105174577, 163668261, 36341820]
[139546810, 239589720, 211091158]
[92371730, 165264122, 183402090]
[23352730, 18846344]
[23352730, 176157657, 6303097]
[23352730, 52651878]
[139546810, 239589720, 98228013]
[53679069, 15200538, 40448699]
[53679069, 15200538, 124904637]
[23352730, 79325002, 165922261]
[23352730, 119400816, 195287284]
[139546810, 239589720, 5202651]
[105174577, 189996941, 20657777]
[23352730, 79325002, 206320910]
[105174577, 189996941, 141130373]
[23352730, 176157657, 11533770]
[105174577, 163668261, 246492550]
[23352730, 79325002, 6173318]
[23352730, 176157657, 185743493]
[23352730, 119400816, 233712980]
[105174577, 189996941, 172685220]
[23352730, 79325002, 19968266]
[23352730, 176157657, 73222750]
[23352730, 119400816, 247348209]
[139546810, 239589720, 129167576]
[53679069, 15200538, 131693373]
[92371730, 165264122, 17773356]
[23352730, 90043906]
[23352730, 176157657, 67104966]
[105174577, 163668261, 79587914]
[53679069, 15200538, 188121106]
[92371730, 165264122, 72691956]
[105174577, 163668261, 67784383]
[105174577, 189996941, 61652762]
[139546810, 239589720, 83213439]
[23352730, 176157657, 242187642]
[105174577, 163668261, 54770920]
[23352730, 119400816, 15542516]
[23352730, 119400816, 205348283]
[53679069, 15200538, 57141324]
[139546810, 239589720, 134306988]
[105174577, 189996941, 68156947]
[139546810, 239589720, 229662257]
[105174577, 189996941, 125309878]
[23352730, 166909107, 192072126]
[139546810, 239589720, 188101947]
[23352730, 176157657, 228893815]
[23352730, 79325002, 115197818]
[23352730, 15710833]
[139546810, 239589720, 26970283]
[139546810, 239589720, 62818948]
[105174577, 189996941, 21903735]
[105174577, 189996941, 18624996]
[105174577, 189996941, 84356658]
[23352730, 121954577]
[139546810, 239589720, 85599268]
[92371730, 165264122, 183364069]
[23352730, 119400816, 193967193]
[53679069, 15200538, 183654083]
[23352730, 79325002, 99810045]
[23352730, 176157657, 129411108]
[23352730, 73992030]
[105174577, 189996941, 204343458]
[23352730, 63205493]
[92371730, 165264122, 237808845]
[105174577, 189996941, 69787032]
[139546810, 239589720, 224878985]
[23352730, 176157657, 52750908]
[23352730, 119400816, 87270959]
[92371730, 165264122, 124035186]
[23352730, 119400816, 189560961]
[105174577, 163668261, 150179049]
[23352730, 166909107, 238597552]
[53679069, 15200538, 19434326]
[23352730, 119400816, 12506874]
[23352730, 119400816, 63428413]
[105174577, 163668261, 166591568]
[23352730, 176157657, 44693757]
[105174577, 189996941, 61421568]
[139546810, 239589720, 246047081]
[23352730, 79325002, 38257222]
[23352730, 166909107, 87127964]
[23352730, 48420708]
[23352730, 123122410]
[23352730, 79325002, 10428703]
[23352730, 119400816, 217925682]
[23352730, 119400816, 191643903]
[105174577, 189996941, 161356264]
[53679069, 15200538, 225270704]
[139546810, 239589720, 154129492]
[23352730, 79325002, 240484764]
[139546810, 239589720, 31169876]
[53679069, 15200538, 38729269]
[23352730, 119400816, 89926394]
[23352730, 181884394]
[23352730, 166909107, 8194248]
[23352730, 166909107, 137206490]
[23352730, 166909107, 218129795]
[53679069, 15200538, 115355730]
[23352730, 176157657, 44989815]
[23352730, 176157657, 38271448]
[23352730, 54176367]
[105174577, 163668261, 157793754]
[23352730, 166909107, 113095099]
[23352730, 119400816, 65615484]
[139546810, 239589720, 140528868]
[105174577, 163668261, 238167172]
[139546810, 239589720, 66967513]
[23352730, 119400816, 127484273]
[23352730, 176157657, 213586917]
[23352730, 79325002, 113005904]
[92371730, 165264122, 227595884]
[23352730, 166909107, 34651182]
[23352730, 176157657, 104885332]
[139546810, 239589720, 155211204]
[23352730, 215520827]
[23352730, 119400816, 81932264]
[23352730, 79325002, 78937283]
[105174577, 163668261, 127184892]
[53679069, 15200538, 211804575]
[23352730, 164842128]
[23352730, 176157657, 99766888]
[92371730, 165264122, 85209335]
[23352730, 166909107, 150511380]
[53679069, 15200538, 138628785]
[139546810, 239589720, 52832478]
[23352730, 166909107, 161118592]
[92371730, 165264122, 123160953]
[23352730, 166909107, 182187691]
[23352730, 79325002, 41066066]
[23352730, 119400816, 196727047]
[53679069, 15200538, 183730298]
[23352730, 155971301]
[53679069, 15200538, 115484375]
[23352730, 176157657, 202053028]
[92371730, 165264122, 109923429]
[105174577, 189996941, 33109124]
[23352730, 119400816, 25598567]
[23352730, 79325002, 134442154]
[139546810, 239589720, 123691120]
[23352730, 79325002, 232106268]
[92371730, 165264122, 124711083]
[23352730, 176157657, 111686939]
[105174577, 163668261, 93104455]
[23352730, 108574736]
[105174577, 189996941, 91510924]
[53679069, 15200538, 170611290]
[23352730, 79325002, 23111565]
[105174577, 189996941, 50582167]
[23352730, 176157657, 148328570]
[53679069, 15200538, 47840508]
[105174577, 163668261, 33286935]
[23352730, 176157657, 122806432]
[53679069, 15200538, 86149481]
[92371730, 165264122, 11495320]
[92371730, 165264122, 29502085]
[23352730, 166909107, 151604090]
[139546810, 239589720, 220982419]
[23352730, 176157657, 94565304]
[105174577, 189996941, 18117240]
[139546810, 239589720, 222005085]
[23352730, 166909107, 192291068]
[23352730, 166909107, 18096212]
[53679069, 15200538, 132200030]
[23352730, 119400816, 218777943]
[92371730, 165264122, 97165366]
[105174577, 189996941, 80045009]
[105174577, 163668261, 14590096]
[105174577, 163668261, 229612020]
[23352730, 166909107, 156624128]
[139546810, 239589720, 97013377]
[23352730, 119400816, 24845605]
