[189558414, 165918446]
[90480851, 54626283, 220147394]
[211804832, 103588449, 187930436]
[112000692, 137625108, 152026346]
[104573498, 192955018, 133710613]
[82205394, 64233566, 26883366]
[155506535, 10099291, 87552238]
[90480851, 54626283, 198175315]
[63945555, 43536129, 105164983]
[196525588, 123491644, 63790639]
[122022488, 195333470, 134406233]
[226962391, 114645840, 2251938]
[96343362, 228324357, 189330347]
[184452350, 76673988, 26762926]
[94480132, 224496024, 81606849]
[160482675, 152741116, 87144591]
[88331270, 147368379, 13801609]
[13109669, 214844984, 183030364]
[58430490, 28910503, 198642635]
[204923669, 50635880, 156536157]
[230911772, 149319629, 210863079]
[205340485, 82942229, 42405734]
[25001273, 207839760, 96717700]
[194815188, 22571434, 112058023]
[42239749, 105866649, 33115969]
[169717436, 214896517, 132658711]
[24231581, 212029642, 101319112]
[61057997, 61487253, 165571496]
[78660930, 30808957, 37329889]
[7000320, 111365154, 63390397]
[23593792, 95119995, 144724001]
[84732876, 229889095, 57651566]
[125302975, 53537134, 217461715]
[142726518, 34596491, 59497037]
[84732876, 229889095, 217748667]
[108304558, 21000924, 73031195]
[148907630, 162242982, 4035282]
[177119877, 83093104, 157073940]
[59461186, 177985189, 35632046]
[113599894, 61369480, 114756627]
[22619776, 37360844, 94210235]
[63945555, 45044359, 110413165]
[239196886, 125080126, 180621977]
[150812197, 207907728, 45493282]
[172696320, 143474591, 48245322]
[152865647, 34304426, 142969536]
[40401329, 76040311, 153069880]
[83228600, 3760306, 191373456]
[19589958, 56927136, 167229961]
[71126603, 195320975, 97740814]
[88797558, 237884803, 95513456]
[211957614, 126393308, 172312162]
[213112826, 25516838, 105566614]
[47818127, 79352044, 183395106]
[13109669, 214844984, 228177272]
[61057997, 61487253, 127307036]
[102428331, 177733082, 142222766]
[88331270, 147368379, 41281097]
[139255779, 117323211, 186374400]
[108304558, 141444190, 208559232]
[20975483, 230656521, 145023674]
[32676012, 195138918, 178653906]
[111584673, 59739155, 89808464]
[16408393, 153037207, 112832309]
[136301248, 173237109, 136774588]
[224589236, 111204067, 130453047]
[243335563, 192363260, 68221850]
[16408393, 191831767, 178753071]
[20621167, 160721844, 84660340]
[214976764, 192509437, 246261055]
[188932858, 122049085, 209890975]
[239393237, 164714934, 246715145]
[152760441, 85947700, 242403727]
[163281275, 20098380, 197806559]
[220463203, 184655377, 234871243]
[108304558, 148789816, 85504278]
[245186357, 179224212, 110769209]
[77215159, 82659043, 46865100]
[102428331, 177733082, 77412540]
[25001273, 6626874, 237288366]
[214018668, 83299561, 183713552]
[117422950, 182157230, 127101464]
[239393237, 245592069, 186338837]
[212693721, 105778852, 234816148]
[147518822, 88485269, 3016297]
[25001273, 6626874, 144966148]
[185689250, 229926954, 157537070]
[211804832, 103588449, 153329831]
[80017818, 129207551, 143728008]
[20975483, 40976009, 65714292]
[208230092, 214761888, 51613410]
[94970487, 117811155, 109096210]
[90480851, 90748674, 201058647]
[31297005, 54490622, 172983530]
[211804832, 156354737, 189650140]
[188932858, 122049085, 88071880]
[148907630, 162242982, 202607642]
[181296040, 94487627, 6585055]
[184589024, 20669782, 223071742]
[20649053, 159297347, 117189642]
[139669204, 59857076, 203176635]
[147805946, 123986838, 455504]
[213112826, 25516838, 216654013]
[90043963, 150300186, 177002518]
[242549143, 168733442, 10441931]
[48376133, 51740868, 123534836]
[106261171, 126184161, 3990131]
[32676012, 43798277, 151247614]
[71871323, 133262927, 19250559]
[203651932, 94242140, 82463554]
[19589958, 56927136, 75637009]
[58203596, 66805226, 20293083]
[60417925, 159601639, 113265839]
[99697683, 8582985, 84448258]
[89417505, 172195248, 15382604]
[194815188, 136510191, 95137109]
[85998254, 248045083, 240040489]
[44567748, 170653476, 205590388]
[123585542, 70375513, 196582080]
[101060348, 149510120, 88587917]
[121690776, 99657203, 122191188]
[161928706, 114233017, 86723655]
[202536968, 196923317, 193606388]
[13886713, 25432361, 119238540]
[47818127, 79352044, 46771220]
[151076444, 49509681, 160858481]
[187793648, 164851756, 41130429]
[90480851, 82849463, 215751418]
[70080086, 16951683, 131322164]
[19078720, 176587752, 111680255]
[88331270, 147368379, 95141185]
[147805946, 82011458, 188236822]
[228705482, 141241734, 72973419]
[239393237, 164714934, 59560393]
[46100675, 242357310, 206763309]
[169717436, 96660292, 58452162]
[67798642, 110533589, 126722999]
[187793648, 164851756, 145752835]
[179498829, 84856051, 81318632]
[147518822, 122122603, 139867447]
[164878588, 229867315, 166291559]
[239554898, 102907710, 43574194]
[18886745, 171114377, 189188154]
[243714234, 32362445, 88853331]
[184029640, 149899682, 226370811]
[239554898, 105465088, 125977636]
[241718137, 240234294, 110201244]
[51132729, 24067603, 71597648]
[16408393, 153037207, 171574927]
[5297002, 160300514, 232237348]
[94970487, 8847874, 92398314]
[152760441, 41836273, 225079358]
[123288860, 93305486, 184549664]
[199976190, 80403497, 62774750]
[222119453, 80460225, 47897460]
[61057997, 92224620, 100693647]
[18782487, 7884573, 193075636]
[174915493, 246844864, 73553668]
[233262282, 87811742, 202006393]
[70079855, 36823935, 179403910]
[240322167, 86612572, 64699076]
[226962391, 31054327, 203495715]
[239554898, 105465088, 218365829]
[227085835, 146934373, 138507997]
[117485685, 174210268, 202632600]
[20975483, 21156051, 135702561]
[80765703, 141535867, 78966530]
[181938804, 42064276, 19038464]
[20195691, 248537501, 190763261]
[124619536, 130322199, 109093245]
[162649472, 232152585, 10217004]
[48016099, 60612335, 2217721]
[102042198, 246277992, 134192095]
[59461186, 189110064, 3408823]
[106335033, 136435540, 183634587]
[224589236, 188349347, 138604477]
[133082889, 140333780, 247742839]
[187793648, 164851756, 70407856]
[19822928, 44523569, 203249852]
[20195691, 163393198, 3415533]
[106261171, 138199889, 137210997]
[131161949, 182719904, 2005246]
[173377106, 227979404, 200810586]
[60417925, 159601639, 183311976]
[169313277, 205586708, 19921667]
[188932858, 200934080, 132971194]
[239196886, 125080126, 85955138]
[243437450, 183223320, 106088173]
[11002910, 71226924, 235468278]
[84732876, 63102519, 152033364]
[239196886, 125080126, 176032521]
[60417925, 190170276, 95151468]
[174915493, 109111730, 97692490]
[164878588, 229867315, 18985368]
[20195691, 248537501, 179640856]
[20621167, 224126767, 65238341]
[48016099, 12649474, 85854525]
[133122770, 209931687, 246736827]
[74869342, 220737497, 161541069]
[47163196, 31168336, 113312930]
[169313277, 175431830, 83635692]
[183179259, 221400958, 13660150]
[83228600, 172974354, 230481390]
[214018668, 83299561, 247619952]
[60417925, 238812475, 212307483]
[220047070, 171574254, 69326246]
[218922006, 196129795, 231219332]
[222119453, 85409032, 82869299]
[9953629, 27976225, 73005025]
[202536968, 98935436, 182244045]
[96343362, 100486110, 207436691]
[71126603, 195320975, 208946950]
[112655291, 19209424, 232522597]
[182135464, 23511708, 248872086]
[241718137, 240234294, 209845164]
[109083282, 112470743, 138479597]
[45933536, 152394615, 169111386]
[185021265, 204455866, 60741906]
[147630629, 81750284, 123872252]
[40653400, 91940831, 206346257]
[123465332, 878901, 43669430]
[154023279, 69813054, 141381008]
[18782487, 203178984, 242969855]
[45265502, 45886455, 106695496]
[222119453, 30017179, 82004101]
[116313481, 65756171, 15037094]
[96017771, 5878864, 173486864]
[211316160, 178211004, 103250654]
[94970487, 8847874, 7748072]
[18782487, 180228062, 32306155]
[92409577, 36859405, 230885280]
[149858644, 18923072, 177318156]
[245186357, 53095622, 159933940]
[185689250, 130812845, 120689371]
[177119877, 208669082, 164121493]
[24231581, 15527440, 143956946]
[169492383, 134805362, 84466020]
[233481409, 68748846, 88983286]
[199976190, 56628013, 175571629]
[18782487, 99425399, 53706125]
[240973929, 83532539, 242649250]
[182613668, 241030659, 5380007]
[152760441, 85947700, 92184091]
[155770077, 125273507, 74275194]
[171272310, 61763503, 172138209]
[51132729, 24067603, 148411151]
[90480851, 84672421, 94467169]
[25001273, 6626874, 19585353]
[133122770, 43283876, 125854053]
[125742946, 109111893, 234555791]
[86090961, 198884680, 203601935]
[42779529, 27928593, 132192008]
[88279509, 60221365, 174908145]
[74256662, 133612070, 19215703]
[136727690, 26278986, 207374225]
[78660930, 30808957, 109697977]
[171272310, 61763503, 239390389]
[18886745, 225393292, 56726216]
[240973929, 83097505, 234775138]
[9953629, 187022359, 176899446]
[204923669, 241002532, 62700247]
[205226715, 133867163, 196411643]
[148907630, 162242982, 163065255]
[204923669, 199255267, 95578888]
[144198019, 80312031, 136833492]
[10971906, 85868500, 2278037]
[21720706, 134383314, 48751401]
[18523200, 237669608, 128881814]
[182613668, 118064322, 75889561]
[203651932, 104687972, 7244157]
[208840857, 72799510, 56456664]
[72760936, 139060137, 1201739]
[184029640, 149899682, 13417545]
[173651877, 69134606, 138665615]
[118692768, 135569123, 181527210]
[211804832, 131182141, 31986309]
[64151556, 214470560, 42608089]
[224376413, 15682689, 18147081]
[118692768, 96103195, 96298201]
[19981799, 82782043, 2942156]
[72760936, 12731821, 169064949]
[19175843, 71141250, 125814784]
[106261171, 138199889, 146316921]
[18782487, 180228062, 126937014]
[223787457, 102279757, 240605279]
[150812197, 207907728, 173760651]
[208401552, 123724305, 134330382]
[243714234, 117825797, 141168797]
[131161949, 182719904, 31830738]
[173932799, 243777372, 166477979]
[239554898, 105465088, 215414396]
[59717361, 134711651, 185365046]
[67615727, 235010115, 70782644]
[155770077, 125273507, 150834273]
[113588501, 150903877, 244262159]
[214976764, 232135327, 48081430]
[224589236, 84806013, 244360746]
[207966434, 70493937, 34137722]
[159080285, 42171795, 90580727]
[188932858, 159514019, 138367363]
[21720706, 242384619, 102900038]
[83435517, 225467304, 211620520]
[90003289, 200663835, 162813023]
[212693721, 105778852, 110916161]
[31297005, 54490622, 38727761]
[169313277, 205586708, 66443052]
[240507357, 41775614, 102378135]
[150812197, 91890892, 19691912]
[123585542, 226332800, 20458244]
[124619536, 212270092, 232305897]
[148907630, 26611378, 95610676]
[183340201, 189313754, 171136531]
[115917063, 218112142, 154586722]
[155939215, 236852020, 95312270]
[5721935, 75744963, 16685099]
[133082889, 140333780, 173772432]
[115889120, 41666144, 90214911]
[147518822, 3247038, 248748068]
[214617228, 115880274, 59132904]
[212693721, 113727514, 158421367]
[49431804, 239753856, 114889404]
[60949251, 223791664, 94198739]
[115889120, 41666144, 248898062]
[154023279, 157930057, 15370084]
[173377106, 227979404, 55409189]
[159080285, 42171795, 196470360]
[245269388, 182249776, 217419003]
[243883955, 86164911, 236403554]
[164878588, 180251660, 67482031]
[112868826, 66077729, 180618289]
[96343362, 204324079, 66426087]
[230911772, 190094319, 153703816]
[202934950, 97398191, 173870955]
[32676012, 43798277, 152559849]
[18782487, 99425399, 111510515]
[89417505, 243171962, 191053555]
[243335563, 192363260, 165401414]
[232851278, 76379705, 179522276]
[20975483, 210504506, 85224090]
[80765703, 141535867, 169906788]
[233262282, 175781065, 110019003]
[218542507, 210706211, 79977776]
[70079855, 233096751, 143763831]
[46100675, 180066968, 148279887]
[18886745, 77645596, 208095680]
[119048721, 189256057, 153933443]
[211957614, 126393308, 74991572]
[72895078, 17932490, 238981785]
[199976190, 8845771, 36487656]
[214018668, 83299561, 112402875]
[147518822, 122122603, 19737859]
[19175843, 157432727, 211735479]
[240322167, 180066429, 54282620]
[21720706, 145548288, 78157230]
[99046567, 139422531, 208161961]
[233262282, 175781065, 129080199]
[233262282, 231812234, 47735596]
[128833818, 179713442, 44804905]
[179498829, 84856051, 118915353]
[125302975, 53537134, 61135382]
[220463203, 64559263, 91664294]
[149858644, 36004152, 94374653]
[221959728, 37354114, 11161984]
[22619776, 75911925, 86276441]
[245186357, 104175749, 209709172]
[223787457, 102279757, 212932675]
[136727690, 26278986, 2850958]
[147630629, 81750284, 121304499]
[7000320, 205334586, 198924307]
[102428331, 177733082, 135289906]
[76562561, 10340272, 69027647]
[74488996, 178571954, 36950669]
[48016099, 12649474, 32609062]
[104573498, 121415770, 149472192]
[182613668, 130660602, 45344873]
[85279524, 9931594, 224138850]
[64151556, 161405250, 75649344]
[55041008, 68257947, 15783924]
[96343362, 228324357, 233691325]
[112000692, 229166300, 226052584]
[125742946, 109111893, 216443577]
[136727690, 201735294, 165071706]
[145423894, 199103165, 153956561]
[54766111, 6971070, 146937211]
[155906635, 180949973, 213444112]
[76832338, 137469819, 221205769]
[43279741, 61942618, 151708148]
[95299563, 176320675, 39559792]
[233262282, 183330355, 164837174]
[64151556, 126709417, 72517774]
[21720706, 134383314, 199807404]
[46100675, 79142219, 196321016]
[35552242, 53579383, 33163988]
[45933536, 152394615, 223883042]
[35552242, 214134677, 245845366]
[102428331, 177733082, 15116537]
[145167082, 229410076, 215813132]
[28779114, 129128005, 226220635]
[218922006, 139790624, 233347517]
[195122300, 8092110, 13821708]
[32676012, 195138918, 93193866]
[233262282, 231812234, 135205145]
[88331270, 147368379, 236022816]
[182613668, 241030659, 32839402]
[231967018, 30051911, 116334005]
[195122300, 8092110, 93657706]
[126015619, 3034421, 67043436]
[23310579, 94561039, 28507178]
[149858644, 59454347, 40519459]
[169744084, 68986932, 215954109]
[239393237, 164714934, 169933436]
[85279524, 136537575, 134888916]
[20195691, 163393198, 109313749]
[37099163, 174337764, 129167148]
[27082448, 54456177, 129876637]
[60417925, 51741037, 70464880]
[139255779, 168173206, 157147959]
[163042645, 131275937, 147012466]
[163563529, 102074588, 245617504]
[19078720, 134176281, 231681710]
[148907630, 46740253, 87995882]
[239208748, 127549583, 143331368]
[170206712, 165499749, 171080022]
[213112826, 25516838, 152287638]
[152760441, 41836273, 165243657]
[205226715, 161852671, 178853763]
[46100675, 242357310, 123253395]
[80765703, 141535867, 52639697]
[139255779, 168173206, 36086675]
[19175843, 71141250, 199078058]
[21720706, 143861235, 200374198]
[49986552, 151382489, 98990751]
[184452350, 76673988, 23140946]
[10106479, 54187530, 38271497]
[51132729, 24067603, 224447673]
[106261171, 124313093, 32435983]
[10106479, 48368057, 164397332]
[63945555, 167105786, 143075414]
[24231581, 15527440, 103383550]
[167760064, 204843996, 208240457]
[136727690, 201735294, 64276134]
[163813705, 132076665, 42304330]
[240507357, 41775614, 200140632]
[49431804, 122002231, 125558919]
[64151556, 126709417, 219401427]
[226962391, 31054327, 18616426]
[167539219, 192052900, 156547441]
[166835262, 3927392, 120656059]
[84448557, 122218189, 62330545]
[246969109, 27247658, 121191752]
[163042645, 192632287, 114364252]
[174744479, 39961540, 70614751]
[54986510, 243815304, 98728040]
[88331270, 147368379, 123593786]
[155939215, 2597427, 22710719]
[28779114, 224985786, 206012068]
[149858644, 36004152, 121496741]
[9953629, 187022359, 246005246]
[76562561, 138713893, 179114528]
[139407978, 13422933, 19188498]
[131161949, 52413873, 248582840]
[61385347, 78634328, 142449230]
[119279335, 22055829, 1126174]
[155770077, 125273507, 232419576]
[161004947, 111143488, 105556079]
[94090357, 247947557, 189862681]
[173377106, 227979404, 206116537]
[43279741, 54733268, 106352628]
[70079855, 233096751, 111132101]
[85279524, 9931594, 121689973]
[74869342, 220737497, 220872973]
[16755745, 67898531, 193028428]
[244452499, 136961383, 26679775]
[198727197, 42087152, 164281503]
[202536968, 23847113, 117550250]
[45303027, 62632160, 22303864]
[152865647, 217823748, 31039473]
[236794042, 1115990, 182826316]
[16408393, 153037207, 151116741]
[145423894, 69234537, 169816395]
[139255779, 91820978, 191620793]
[240507357, 88950933, 24285346]
[211804832, 156354737, 233635579]
[139407978, 206633498]
[19981799, 82782043, 12824757]
[220463203, 184655377, 90754074]
[23183317, 218987044, 14980066]
[117485685, 70641296, 218847523]
[51132729, 24067603, 217994095]
[176878569, 107188144, 52347431]
[137211934, 209134723, 139343515]
[49431804, 246457812, 103446014]
[84448557, 80102971, 195914061]
[218542507, 210706211, 115893907]
[92642016, 202561875, 231248441]
[103795362, 77377293, 164746510]
[133122770, 211224738, 121413758]
[205407009, 221138610, 127796024]
[151076444, 82790764, 10137135]
[202536968, 98935436, 241317336]
[108304558, 205317970, 232539840]
[148907630, 46740253, 66431030]
[151076444, 37107483, 24369178]
[13109669, 214844984, 144394042]
[113588501, 213680554, 27838327]
[167539219, 200713290, 145776618]
[172696320, 32584832, 9138130]
[145167082, 229410076, 32657042]
[231967018, 133229236, 114748311]
[48016099, 12649474, 96626339]
[80810737, 179338136, 202729663]
[236673671, 159052902, 165594722]
[142726518, 34596491, 246836495]
[212693721, 105778852, 177801301]
[84448557, 122218189, 110273966]
[211510271, 200640855, 237584527]
[121975721, 12187143, 29641881]
[32676012, 128718480, 204104436]
[63174497, 212828449, 116239614]
[240507357, 41775614, 199846237]
[233262282, 136175078, 28339984]
[115536302, 175461114, 159798137]
[168520659, 227480005, 184977453]
[49431804, 239753856, 42532570]
[220463203, 64559263, 49447485]
[204318514, 96260484, 131883082]
[173651877, 238763074, 187257971]
[23593792, 42095503, 186391929]
[226962391, 5284439, 9670404]
[84448557, 165858519, 130036985]
[184029640, 149899682, 243101496]
[94500101, 121980857, 53572288]
[125302975, 53537134, 88755386]
[132487088, 223658056, 100424844]
[43279741, 86407373, 167565116]
[85998254, 223193043, 48220165]
[84448557, 80102971, 204002915]
[96343362, 35688949, 45438869]
[162374829, 195052861, 95014908]
[164878588, 245665971, 237727569]
[203651932, 94242140, 63709071]
[76832338, 137469819, 96428492]
[185689250, 130812845, 39916090]
[154517430, 86928574, 14940212]
[112655291, 19209424, 220074248]
[46100675, 79142219, 217466210]
[13886713, 59039261, 111324378]
[181296040, 163704310, 106391374]
[113588501, 213680554, 147149574]
[242854898, 161917206, 196401286]
[149022243, 154542191, 196971385]
[35552242, 238388034, 85257492]
[192049153, 16345858, 80213081]
[106335033, 136435540, 48657888]
[149022243, 19153549, 146383712]
[171220024, 136130465, 132486880]
[203651932, 134899720, 44291977]
[225534006, 51753866, 170793507]
[210253789, 186269903, 135252581]
[181938804, 42064276, 58323467]
[220463203, 184655377, 102348984]
[77215159, 82659043, 153408122]
[188932858, 200934080, 241812010]
[48376133, 128846398, 5519514]
[72760936, 139060137, 147486195]
[48376133, 238699841, 154681982]
[185021265, 120449815, 109402407]
[90043963, 150300186, 23602178]
[148907630, 143141347, 51124938]
[117446671, 228300849, 165515798]
[21720706, 84229291, 205943997]
[102042198, 246277992, 186196234]
[25001273, 207839760, 66555596]
[166835262, 3927392, 154681249]
[181296040, 94487627, 13287008]
[21720706, 143861235, 235093824]
[224376413, 15682689, 198820032]
[225534006, 51753866, 61645570]
[60417925, 190170276, 136390059]
[71871323, 188768902, 68478653]
[233262282, 231812234, 8961945]
[154023279, 116122248, 141545808]
[166720794, 133996207, 195633477]
[63174497, 133172007, 60463738]
[148636840, 209046246, 99582791]
[243437450, 104920355, 52857137]
[23191613, 190487640, 78994207]
[202934950, 97398191, 24365021]
[76832338, 162807332, 72556322]
[243714234, 32362445, 37145261]
[165168983, 190835370, 200146642]
[163813705, 243210101, 2575501]
[141361673, 162202163, 126094098]
[188932858, 159514019, 16830774]
[84520636, 237778570, 225552933]
[35552242, 53579383, 186505421]
[140347209, 25798347, 64306031]
[185021265, 120449815, 84890516]
[166835262, 3927392, 65380311]
[82212583, 193617759, 234025706]
[92409577, 36859405, 158178960]
[155939215, 236852020, 189366243]
[205407009, 148681891, 71757912]
[226962391, 39232694, 95297610]
[12733949, 207216632, 43214960]
[163813705, 132076665, 182969486]
[164878588, 180251660, 16821928]
[213112826, 23140694, 131530291]
[23310579, 94561039, 32596983]
[84448557, 122218189, 81590972]
[161888310, 59938753, 145716846]
[150812197, 91890892, 88735414]
[19175843, 157432727, 127253774]
[245186357, 33815929, 81317813]
[214976764, 232135327, 194778237]
[243714234, 117825797, 232941373]
[42779529, 27928593, 45191268]
[37099163, 168757601, 166659356]
[220463203, 64559263, 122584521]
[96343362, 35688949, 245745460]
[171272310, 61763503, 115281691]
[83228600, 172974354, 133623283]
[59461186, 177985189, 908907]
[18782487, 180228062, 151539024]
[165168983, 190835370, 175608849]
[169744084, 194877969, 122136854]
[174915493, 134987011, 241783414]
[208401552, 97666375, 99932548]
[162649472, 196857788, 30422544]
[184794556, 216242527, 21710731]
[11002910, 71226924, 246124311]
[184452350, 117534910, 235074382]
[185575805, 23814296, 95231500]
[204923669, 55371512, 218702441]
[135890512, 108824836, 182172887]
[188932858, 122049085, 188314896]
[90480851, 82849463, 99008082]
[108304558, 141444190, 119266057]
[8685447, 234393374, 134235946]
[170136299, 240379569, 174095682]
[47163196, 31168336, 181293633]
[174915493, 112884756, 9219465]
[64151556, 126709417, 9828539]
[164878588, 71104523, 147554364]
[136301248, 129895494, 65198420]
[80810737, 179338136, 131291977]
[76832338, 137469819, 120650679]
[149022243, 19153549, 201554823]
[169367494, 206781613, 232039746]
[231967018, 114262984, 73685536]
[131161949, 52413873, 246043606]
[185689250, 188949276, 150654737]
[18886745, 225393292, 42124268]
[82205394, 222031531, 243230137]
[85998254, 162985936, 96982841]
[195122300, 8092110, 160210703]
[128833818, 179713442, 186830950]
[177119877, 214819640, 162919149]
[149858644, 18923072, 12860685]
[123465332, 106382318, 127102807]
[166462820, 132071187, 85081167]
[169744084, 52786665, 233768705]
[154023279, 116122248, 208224120]
[166649987, 73766708, 127150157]
[99697683, 45418046, 128029953]
[205340485, 82942229, 173167432]
[13109669, 214844984, 181608425]
[24846365, 15826856, 217924130]
[168408190, 86291210, 166695298]
[205972194, 61946850, 217597649]
[133082889, 140333780, 27150056]
[85998254, 223193043, 121391703]
[61057997, 92224620, 123526481]
[8312140, 4138665, 207474643]
[172696320, 32584832, 173399089]
[28939697, 123364048, 231894319]
[10737719, 216304733, 43840188]
[136727690, 121954494, 133459858]
[163813705, 132076665, 238635194]
[117485685, 70641296, 129508192]
[163563529, 102074588, 154738244]
[19175843, 96824979, 31573817]
[162649472, 232152585, 35561033]
[16205631, 11382290, 240647231]
[61057997, 92224620, 229499353]
[205226715, 133867163, 1469946]
[140347209, 95659942, 172823228]
[44567748, 170653476, 14880448]
[202934950, 97398191, 133099463]
[161928706, 114233017, 176678856]
[115536302, 175461114, 247962503]
[125302975, 53537134, 53530858]
[72760936, 3767875, 165917730]
[70080086, 16951683, 68624507]
[115917063, 113950444, 190849006]
[10106479, 190143267, 242876210]
[10106479, 99839777, 94706807]
[49431804, 24092436, 104586980]
[123585542, 70375513, 9163026]
[84448557, 80102971, 114345774]
[243854923, 131996813, 140687649]
[147630629, 81750284, 52273562]
[23183317, 218987044, 610270]
[27082448, 54456177, 2124972]
[220463203, 215679129, 17465753]
[236067876, 59899452, 24836539]
[236794042, 1115990, 111904525]
[19822928, 44523569, 155177888]
[199976190, 80403497, 133959979]
[55808678, 194561510, 80820719]
[176878569, 103162700, 1729469]
[63945555, 78142380, 14488297]
[67798642, 135732787, 140358447]
[84448557, 122218189, 162583820]
[176878569, 103162700, 8685031]
[80810737, 125557316, 166823750]
[224589236, 111204067, 137317498]
[115889120, 31020238, 148701423]
[99046567, 139422531, 82889159]
[218922006, 56951424, 154053303]
[244348276, 212078615, 218239254]
[185689250, 29322618, 152813175]
[40653400, 91940831, 229692525]
[208401552, 97666375, 19414129]
[18782487, 203178984, 219329932]
[132487088, 76511490, 186769954]
[169717436, 247028421, 29168600]
[197930535, 234635560, 228096494]
[32676012, 195138918, 174409541]
[63174497, 212828449, 61174255]
[42779529, 94357672, 96903421]
[146418165, 99355176, 116723594]
[92642016, 206871972, 6298269]
[159080285, 121798087, 18023454]
[211957614, 126393308, 141365285]
[96017771, 5878864, 99856146]
[123585542, 226332800, 187540482]
[71871323, 133262927, 31982706]
[82205394, 64233566, 124809667]
[212413957, 199631261, 153931220]
[18523200, 237669608, 246717470]
[125211972, 224821293, 53797342]
[18782487, 99425399, 246013891]
[139255779, 227786823, 127726678]
[244452499, 16903407, 138726632]
[125211972, 224821293, 18340270]
[148907630, 54935486, 157221965]
[212693721, 105778852, 169252863]
[99046567, 82574053, 17156359]
[40401329, 76040311, 131592036]
[181938804, 60690532, 49774268]
[226962391, 159214288, 117719163]
[173377106, 79340372, 5499748]
[113599894, 61369480, 219551001]
[193806968, 470386, 154829370]
[139255779, 148161601, 205346379]
[109083282, 112470743, 171747830]
[142726518, 13009925, 51906087]
[63174497, 160842525, 170318501]
[172696320, 32584832, 87818240]
[47818127, 79352044, 126458054]
[99697683, 8582985, 171381387]
[162649472, 196857788, 83579912]
[233262282, 183330355, 35520304]
[161004947, 111143488, 195356438]
[173651877, 238763074, 97692714]
[133675659, 107009531, 223493384]
[108304558, 205317970, 190541599]
[72760936, 3767875, 98115793]
[113588501, 150903877, 15899272]
[123288860, 93305486, 92625034]
[207053706, 37845295, 107940265]
[214976764, 247775157, 108436543]
[112000692, 137625108, 103188008]
[27154418, 153048969, 91021117]
[214018668, 83299561, 192291487]
[152760441, 85947700, 197971879]
[163563529, 102074588, 120816236]
[213579804, 244349371, 165578575]
[43279741, 54733268, 15141126]
[211510271, 46724623, 74610054]
[177119877, 214819640, 209692584]
[49431804, 24092436, 71875964]
[200989659, 215957523, 41610048]
[207966434, 70493937, 72682838]
[214976764, 232135327, 176113184]
[154023279, 69813054, 105405258]
[236794042, 1115990, 21272710]
[10971906, 106455583, 57442429]
[136301248, 87052494, 231416765]
[87496049, 100083120, 7500525]
[45265502, 184898357, 35605518]
[121690776, 99657203, 206690793]
[117485685, 214511165, 104907999]
[169313277, 113857410, 218494830]
[155906635, 180949973, 177812961]
[174915493, 134987011, 6589491]
[160895831, 96828110, 206531916]
[196525588, 123491644, 151933044]
[236673671, 159052902, 164512738]
[218922006, 56951424, 88665156]
[163281275, 20098380, 180409776]
[101060348, 29009587, 183911902]
[139407978, 13422933, 29202959]
[60417925, 96970598, 201967425]
[240973929, 83097505, 50179473]
[123465332, 878901, 180428277]
[216146863, 154355536, 198827279]
[182613668, 118064322, 84663557]
[245320332, 130954244, 242233562]
[162374829, 195052861, 43610671]
[128396256, 69852507, 207910389]
[184794556, 216242527, 83520177]
[228705482, 152868009, 120111179]
[24231581, 231409653, 243781007]
[164878588, 245665971, 158564282]
[21720706, 84229291, 192189713]
[181296040, 163704310, 12977986]
[169313277, 205586708, 203612540]
[58203596, 113690720, 125702713]
[123585542, 150509471, 116363437]
[97733179, 60584128, 241449006]
[169313277, 46027908, 11599851]
[245320332, 130954244, 169772672]
[181938804, 60690532, 208005699]
[71126603, 195320975, 118538646]
[115889120, 41666144, 95156994]
[67097246, 144831373, 139461456]
[224589236, 111204067, 24347324]
[13886713, 59039261, 221134609]
[74329510, 39112394, 141748255]
[74256662, 133612070, 72749416]
[7000320, 111365154, 227565596]
[45933536, 152394615, 196446089]
[116313481, 65756171, 228646988]
[106335033, 211418663, 135959669]
[106261171, 126184161, 158442460]
[181809706, 127964832, 44574778]
[31297005, 54490622, 237207512]
[230911772, 236055048, 124878381]
[121690776, 115201947, 198483596]
[42779529, 27928593, 187879466]
[162374829, 40832358, 37588577]
[42239749, 151051296, 184950815]
[141252012, 96976254, 103329833]
[184794556, 216242527, 117152777]
[167539219, 200713290, 203398922]
[242767556, 223313203, 181976474]
[170206712, 86693755, 5289522]
[61057997, 61487253, 227147208]
[104573498, 139736287, 57981276]
[214976764, 192509437, 84761570]
[76562561, 10340272, 128488072]
[146595498, 26426060, 127040296]
[147518822, 3247038, 122014771]
[136301248, 178112656, 169802313]
[108304558, 205317970, 20673001]
[142682117, 47446541, 107845968]
[18886745, 171114377, 92785791]
[13886713, 59039261, 150932566]
[124206638, 48607635, 205159272]
[167539219, 158555500, 100654796]
[133122770, 110032371, 218304180]
[220047070, 193972442, 35410950]
[123585542, 70375513, 142860858]
[125742946, 109111893, 169056876]
[163042645, 192632287, 224610390]
[123668162, 11044457, 164941870]
[86545110, 138515452, 12125126]
[181938804, 163199325, 143234880]
[20649053, 35565090, 23734703]
[60290327, 198465013, 2305365]
[190568229, 44761891, 10375334]
[80810737, 179338136, 62663263]
[35552242, 93220486, 31058309]
[177119877, 2276120, 195767404]
